sample_index,area_bin,low_signal,true_area,pred_area,area_abs_error,true_centroid_x,pred_centroid_x,centroid_x_abs_error,true_centroid_y,pred_centroid_y,centroid_y_abs_error,geometry_l2_error,max_abs_bz,peak_to_peak_bz,mean_abs_bz,std_bz,l2_energy_bz,current_baseline_iou
94,large,False,0.05324999988079071,0.06173490732908249,0.008484907448291779,0.394153892993927,0.4208791255950928,0.02672523260116577,0.5471617579460144,0.5001603364944458,0.047001421451568604,0.05472993105649948,10.991936683654785,20.698078155517578,4.163589000701904,4.735234260559082,5067.38232421875,0.334958217270195
95,small,True,0.015850000083446503,0.01505938358604908,0.0007906164973974228,0.5089960694313049,0.4998292624950409,0.009166806936264038,0.38632380962371826,0.4840763211250305,0.09775251150131226,0.09818456321954727,4.0883564949035645,5.297982692718506,1.586300015449524,1.0484554767608643,657.3927612304688,0.0
96,large,False,0.046149998903274536,0.04323423653841019,0.0029157623648643494,0.442477822303772,0.43909117579460144,0.0033866465091705322,0.34646573662757874,0.4860556125640869,0.13958987593650818,0.13966140151023865,17.649473190307617,32.54081726074219,5.016077995300293,6.689052104949951,9444.013671875,0.3973288814691152
97,medium,True,0.03840000182390213,0.03775853291153908,0.0006414689123630524,0.4163329601287842,0.39574626088142395,0.02058669924736023,0.5646964907646179,0.4954528212547302,0.0692436695098877,0.07224201411008835,4.792590618133545,7.156647682189941,1.9926220178604126,1.7954100370407104,1125.5933837890625,0.22323462414578588
98,large,False,0.046300001442432404,0.034712594002485275,0.011587407439947128,0.7487437129020691,0.7604031562805176,0.011659443378448486,0.591781735420227,0.5129991769790649,0.07878255844116211,0.0804792046546936,16.236495971679688,29.588212966918945,4.120196342468262,6.020960330963135,7493.935546875,0.4002079002079002
99,medium,True,0.029400000348687172,0.03682133927941322,0.007421338930726051,0.6193467378616333,0.622431755065918,0.003085017204284668,0.5040026307106018,0.5069941878318787,0.0029915571212768555,0.008575722575187683,4.798641681671143,7.218017578125,1.7618097066879272,1.5809129476547241,903.12451171875,0.13141025641025642
100,small,True,0.019050000235438347,0.02677607536315918,0.007726075127720833,0.4559674859046936,0.4611421227455139,0.0051746368408203125,0.45253056287765503,0.48642244935035706,0.033891886472702026,0.03514440357685089,7.470014572143555,11.79577350616455,2.322984218597412,2.471363067626953,1682.9013671875,0.5904139433551199
101,large,False,0.05139999836683273,0.059574954211711884,0.00817495584487915,0.506413459777832,0.4958714246749878,0.010542035102844238,0.5799728631973267,0.5032630562782288,0.0767098069190979,0.07786115258932114,14.347677230834961,27.05787467956543,5.160106658935547,6.374781608581543,8552.6796875,0.4103299856527977
102,medium,True,0.035100001841783524,0.027128364890813828,0.007971636950969696,0.5214176177978516,0.5300304293632507,0.00861281156539917,0.5944918394088745,0.5002707242965698,0.09422111511230469,0.09494917839765549,7.047769069671631,11.233186721801758,2.2169628143310547,2.3093645572662354,1522.39990234375,0.32858990944372574
103,large,False,0.05829999968409538,0.06574787199497223,0.007447872310876846,0.5177776217460632,0.5139828324317932,0.0037947893142700195,0.5440771579742432,0.503672182559967,0.04040497541427612,0.041260551661252975,17.826871871948242,30.24721336364746,5.181771278381348,6.665670394897461,9324.1318359375,0.2569395017793594
104,medium,False,0.033799998462200165,0.031359922140836716,0.002440076321363449,0.2589723765850067,0.2708183228969574,0.011845946311950684,0.34719982743263245,0.5314744710922241,0.18427464365959167,0.18467113375663757,11.44568157196045,20.341102600097656,3.6346848011016846,4.211489200592041,4184.65478515625,0.35121457489878544
105,small,False,0.023749999701976776,0.030754180625081062,0.007004180923104286,0.7239989638328552,0.7327412962913513,0.008742332458496094,0.6995640397071838,0.5282203555107117,0.17134368419647217,0.17170947790145874,10.461039543151855,18.15010643005371,2.854091167449951,3.7543129920959473,3141.133544921875,0.14437086092715232
106,large,False,0.05454999953508377,0.06644884496927261,0.011898845434188843,0.46256023645401,0.4659900665283203,0.0034298300743103027,0.5717579126358032,0.4950421452522278,0.07671576738357544,0.07770878821611404,12.050048828125,18.742006301879883,3.8027842044830322,4.53251838684082,4602.740234375,0.15242165242165243
107,large,False,0.051350001245737076,0.046603523194789886,0.004746478050947189,0.6519745588302612,0.6672593951225281,0.015284836292266846,0.6559066772460938,0.5113229155540466,0.14458376169204712,0.1454668939113617,19.67076873779297,36.34815216064453,5.293899059295654,7.581077575683594,11805.9873046875,0.38945086705202314
108,large,False,0.05570000037550926,0.05480210483074188,0.0008978955447673798,0.47133785486221313,0.45668816566467285,0.014649689197540283,0.4565493166446686,0.48536381125450134,0.028814494609832764,0.03233720362186432,27.27015495300293,51.482059478759766,7.783327579498291,10.752277374267578,23599.8828125,0.6908517350157729
109,medium,True,0.02565000019967556,0.02234196662902832,0.0033080335706472397,0.5272757411003113,0.5231784582138062,0.004097282886505127,0.5312186479568481,0.4959832429885864,0.03523540496826172,0.035626739263534546,5.621129512786865,8.094110488891602,1.870432734489441,1.6780816316604614,1003.826904296875,0.3079710144927536
110,medium,False,0.03894999995827675,0.03244542330503464,0.006504576653242111,0.47380682826042175,0.4773082435131073,0.003501415252685547,0.6973198652267456,0.48825475573539734,0.20906510949134827,0.2091955691576004,11.079194068908691,19.246461868286133,3.219348192214966,3.9765186309814453,3637.27099609375,0.15512465373961218
111,small,True,0.019449999555945396,0.027036940678954124,0.007586941123008728,0.32235726714134216,0.32116013765335083,0.001197129487991333,0.330762654542923,0.49918946623802185,0.16842681169509888,0.168601855635643,7.125508785247803,11.225848197937012,2.303917169570923,2.303654432296753,1557.9036865234375,0.19213973799126638
112,large,False,0.05844999849796295,0.05866491049528122,0.00021491199731826782,0.6377953886985779,0.6706790924072266,0.03288370370864868,0.6049891710281372,0.5048272609710693,0.10016191005706787,0.10542196780443192,19.057632446289062,34.75258255004883,4.9734272956848145,7.196310520172119,10636.072265625,0.3023890784982935
113,medium,True,0.02645000070333481,0.03613022342324257,0.00968022271990776,0.5489925146102905,0.5592274069786072,0.01023489236831665,0.6288022398948669,0.48371562361717224,0.1450866162776947,0.145768940448761,4.254788398742676,5.298866271972656,1.6369214057922363,1.3378976583480835,808.28857421875,0.0
114,large,False,0.0471000000834465,0.04556512460112572,0.0015348754823207855,0.533724844455719,0.5300217866897583,0.0037030577659606934,0.6021896600723267,0.4929596483707428,0.10923001170158386,0.1093035414814949,19.098337173461914,35.10282897949219,5.3178863525390625,7.332468032836914,11163.6171875,0.4995678478824546
115,small,True,0.01769999973475933,0.027567904442548752,0.009867904707789421,0.39484143257141113,0.3842706084251404,0.010570824146270752,0.6478057503700256,0.485336035490036,0.16246971487998962,0.16311199963092804,7.269379615783691,11.619813919067383,2.3408713340759277,2.389157772064209,1643.351318359375,0.150074294205052
116,small,True,0.01140000019222498,0.022448653355240822,0.011048653163015842,0.6610243916511536,0.6627815961837769,0.001757204532623291,0.34968098998069763,0.5083856582641602,0.15870466828346252,0.15909850597381592,6.168975353240967,9.442866325378418,1.9356658458709717,1.9069732427597046,1140.16943359375,0.0
117,medium,True,0.028950000181794167,0.02368873357772827,0.005261266604065895,0.4399197995662689,0.4270021319389343,0.012917667627334595,0.4964847266674042,0.48248276114463806,0.014001965522766113,0.019763655960559845,3.7333273887634277,4.56392240524292,1.5611270666122437,1.0463813543319702,665.9480590820312,0.0
118,small,False,0.01899999938905239,0.03246600180864334,0.01346600241959095,0.4160936176776886,0.4130544066429138,0.0030392110347747803,0.33623072504997253,0.48597851395606995,0.1497477889060974,0.15038274228572845,10.02165412902832,17.09952735900879,2.9823801517486572,3.563418388366699,3016.645751953125,0.21750663129973474
119,medium,False,0.026750000193715096,0.027277745306491852,0.0005277451127767563,0.6219696998596191,0.6302821040153503,0.008312404155731201,0.6008118391036987,0.5149965286254883,0.08581531047821045,0.08621857315301895,8.308892250061035,13.716684341430664,2.457817554473877,2.8711702823638916,2051.6943359375,0.4143070044709389
120,small,False,0.023150000721216202,0.029333217069506645,0.006183216348290443,0.6215417981147766,0.6366209983825684,0.015079200267791748,0.3199598789215088,0.5168091058731079,0.19684922695159912,0.19752272963523865,10.830397605895996,18.71733856201172,3.010450839996338,3.832996129989624,3328.204345703125,0.07905982905982906
121,small,True,0.018850000575184822,0.024747271090745926,0.005897270515561104,0.2741159200668335,0.30174770951271057,0.027631789445877075,0.3364681303501129,0.49672234058380127,0.16025421023368835,0.16272586584091187,6.2482991218566895,9.638708114624023,2.1315224170684814,1.9578675031661987,1272.423828125,0.043235704323570434
122,large,False,0.04904999956488609,0.03569602593779564,0.013353973627090454,0.5904445052146912,0.5976048707962036,0.007160365581512451,0.6035482287406921,0.5135633945465088,0.08998483419418335,0.0912516862154007,15.269977569580078,27.423871994018555,4.121953964233398,5.613081932067871,6696.9208984375,0.4481216457960644
123,small,True,0.013050000183284283,0.016343949362635612,0.00329394917935133,0.34371089935302734,0.3239147663116455,0.019796133041381836,0.5516080260276794,0.4782268702983856,0.07338115572929382,0.07607582211494446,4.268518447875977,5.443817615509033,1.6528393030166626,1.0631550550460815,702.6483764648438,0.0
124,small,False,0.023350000381469727,0.024440664798021317,0.00109066441655159,0.6039512157440186,0.6085385084152222,0.004587292671203613,0.538489818572998,0.5122358798980713,0.026253938674926758,0.026673996821045876,7.748446941375732,12.492359161376953,2.2871510982513428,2.5557990074157715,1725.8822021484375,0.43866171003717475
125,medium,False,0.032099999487400055,0.03396870195865631,0.001868702471256256,0.6659700870513916,0.6726548671722412,0.006684780120849609,0.4496837258338928,0.520395040512085,0.07071131467819214,0.07105116546154022,11.169148445129395,19.42138671875,3.0649611949920654,4.013710975646973,3583.7529296875,0.5464949928469242
126,large,False,0.046950001269578934,0.0397329144179821,0.007217086851596832,0.3779279589653015,0.38244011998176575,0.004512161016464233,0.5507041215896606,0.500257134437561,0.05044698715209961,0.05115998908877373,8.430913925170898,15.325782775878906,3.109135627746582,3.4142801761627197,2856.72509765625,0.21470019342359767
127,large,False,0.0617000013589859,0.06027228385210037,0.0014277175068855286,0.4544643461704254,0.49493709206581116,0.04047274589538574,0.5304176211357117,0.48819419741630554,0.04222342371940613,0.058505550026893616,9.580798149108887,16.961624145507812,3.6355831623077393,4.216021537780762,3985.3583984375,0.23158694001518604
128,medium,False,0.02539999969303608,0.03279898315668106,0.007398983463644981,0.2564396858215332,0.26440638303756714,0.007966697216033936,0.5280362963676453,0.5372536182403564,0.009217321872711182,0.014253850094974041,13.544211387634277,23.619152069091797,4.092654228210449,4.877497673034668,5428.1728515625,0.6726519337016574
129,small,True,0.0010000000474974513,-0.00020826607942581177,0.001208266126923263,0.554271399974823,0.519280195236206,0.03499120473861694,0.5979798436164856,0.4643944501876831,0.1335853934288025,0.13809743523597717,2.0446367263793945,1.0670795440673828,1.4904781579971313,0.21256129443645477,453.34149169921875,0.0
130,small,True,0.008949999697506428,0.014284880831837654,0.005334881134331226,0.40894415974617004,0.4742141366004944,0.06526997685432434,0.5277918577194214,0.47528186440467834,0.05250999331474304,0.0839400365948677,3.954571008682251,4.996103286743164,1.6061855554580688,1.0182660818099976,666.7403564453125,0.0
131,medium,False,0.03784999996423721,0.029538339003920555,0.008311660960316658,0.7454644441604614,0.7431244254112244,0.0023400187492370605,0.3560839891433716,0.5259005427360535,0.16981655359268188,0.1700359433889389,10.660879135131836,17.987810134887695,2.769610643386841,3.6411242485046387,2976.196533203125,0.13481953290870488
132,medium,True,0.03610000014305115,0.04195833206176758,0.005858331918716431,0.40849676728248596,0.3837112784385681,0.024785488843917847,0.5511766076087952,0.4999631643295288,0.05121344327926636,0.05719665437936783,6.063351631164551,9.642416000366211,2.2434444427490234,2.1900806427001953,1454.871337890625,0.3083645443196005
133,small,False,0.021299999207258224,0.03035067394375801,0.009050674736499786,0.584672212600708,0.5831975936889648,0.001474618911743164,0.3971167206764221,0.5124617218971252,0.11534500122070312,0.11570893973112106,9.961762428283691,17.21184730529785,2.8770852088928223,3.5725369453430176,2965.19482421875,0.2686781609195402
134,medium,True,0.028049999848008156,0.01896355114877224,0.009086448699235916,0.5213232040405273,0.5158341526985168,0.005489051342010498,0.6991662979125977,0.49131083488464355,0.2078554630279541,0.20812638103961945,4.923838138580322,6.735379219055176,1.7416273355484009,1.367912769317627,829.70263671875,0.014754098360655738
135,medium,False,0.03265000134706497,0.03232676908373833,0.0003232322633266449,0.36067014932632446,0.36424997448921204,0.0035798251628875732,0.48198679089546204,0.5016347765922546,0.019647985696792603,0.019974056631326675,10.652600288391113,18.277347564697266,3.206376075744629,3.801171064376831,3405.4765625,0.5269922879177378
136,medium,False,0.029600000008940697,0.03805559128522873,0.008455591276288033,0.5189800262451172,0.5287829041481018,0.00980287790298462,0.4668133854866028,0.4968016743659973,0.02998828887939453,0.03266329690814018,14.45606803894043,26.14307403564453,4.100482940673828,5.476447105407715,6421.72314453125,0.5196560196560197
137,medium,True,0.027550000697374344,0.021536026149988174,0.006013974547386169,0.4288502335548401,0.4316560626029968,0.0028058290481567383,0.5828704833984375,0.47869741916656494,0.10417306423187256,0.10438423603773117,5.915802955627441,8.840179443359375,1.9687620401382446,1.8003557920455933,1113.847900390625,0.25660964230171074
138,medium,False,0.038750000298023224,0.054605633020401,0.015855632722377777,0.6756102442741394,0.6698222160339355,0.005788028240203857,0.5930531024932861,0.5119539499282837,0.08109915256500244,0.08283703774213791,14.372759819030762,23.60810089111328,3.8111400604248047,5.228790760040283,5756.345703125,0.3907637655417407
139,medium,False,0.03175000101327896,0.032641202211380005,0.0008912011981010437,0.7152296900749207,0.723568320274353,0.008338630199432373,0.607015073299408,0.5293828845024109,0.07763218879699707,0.0780838280916214,11.583230972290039,19.96780014038086,3.032979965209961,4.076030254364014,3640.88134765625,0.33093525179856115
140,small,True,0.014750000089406967,0.010654747486114502,0.004095252603292465,0.45944979786872864,0.4809705317020416,0.02152073383331299,0.550761878490448,0.4728145897388458,0.07794728875160217,0.08096723258495331,3.5197417736053467,4.263944625854492,1.5455293655395508,0.8189769983291626,588.2335815429688,0.0
141,small,True,0.0020000000949949026,0.004682477563619614,0.002682477468624711,0.25339195132255554,0.4661622643470764,0.21277031302452087,0.6078282594680786,0.46476295590400696,0.14306530356407166,0.25641000270843506,2.386866569519043,1.66324782371521,1.513940453529358,0.32771140336990356,479.882080078125,0.0
142,medium,True,0.026249999180436134,0.018475957214832306,0.007774041965603828,0.4452548325061798,0.46299320459365845,0.017738372087478638,0.5080711841583252,0.48486706614494324,0.023204118013381958,0.03022443875670433,3.8050239086151123,4.490870475769043,1.557661771774292,0.9401277303695679,636.5572509765625,0.0
143,large,False,0.07034999877214432,0.07231099903583527,0.0019610002636909485,0.5055268406867981,0.4834195375442505,0.022107303142547607,0.4537773132324219,0.5194168090820312,0.06563949584960938,0.06929013133049011,22.032806396484375,41.419315338134766,7.365342617034912,9.351978302001953,17936.322265625,0.5493243243243243
144,large,True,0.06185000017285347,0.05758106708526611,0.004268933087587357,0.5227186679840088,0.5438827872276306,0.021164119243621826,0.41709738969802856,0.49515432119369507,0.0780569314956665,0.0809878259897232,6.783536911010742,9.616294860839844,2.218578577041626,2.4442496299743652,1635.4710693359375,0.18815104166666666
145,large,False,0.0458500012755394,0.03365070000290871,0.012199301272630692,0.31889548897743225,0.32855743169784546,0.009661942720413208,0.5690162777900696,0.5205660462379456,0.04845023155212402,0.050888121128082275,12.155056953430176,21.292991638183594,3.6218421459198,4.362551212310791,4367.3388671875,0.47818012999071496
146,large,False,0.05990000069141388,0.032441288232803345,0.027458712458610535,0.6048145294189453,0.6143785119056702,0.009563982486724854,0.5212475657463074,0.5160765647888184,0.005171000957489014,0.029532862827181816,13.69692325592041,24.478574752807617,3.703348159790039,4.976177215576172,5332.74365234375,0.4871369294605809
147,medium,True,0.03454999998211861,0.04980221018195152,0.015252210199832916,0.41888168454170227,0.4132055342197418,0.005676150321960449,0.4111739695072174,0.49793973565101624,0.08676576614379883,0.08827880024909973,7.271667957305908,11.460150718688965,2.628568172454834,2.741145610809326,2028.750732421875,0.4251497005988024
148,small,False,0.02345000021159649,0.028935933485627174,0.005485933274030685,0.40157076716423035,0.4096146821975708,0.008043915033340454,0.3974500000476837,0.48349156975746155,0.08604156970977783,0.0865907147526741,8.024909973144531,13.12557601928711,2.497673749923706,2.7130942344665527,1966.258544921875,0.5155482815057283
149,large,False,0.09584999829530716,0.06508374214172363,0.030766256153583527,0.39959314465522766,0.40195006132125854,0.002356916666030884,0.4113118648529053,0.4956474006175995,0.08433553576469421,0.08980311453342438,13.875493049621582,27.421878814697266,5.351255893707275,6.243081569671631,8387.6044921875,0.22610015174506828
150,small,True,0.01295000035315752,0.02143310382962227,0.008483103476464748,0.24749231338500977,0.2658780813217163,0.018385767936706543,0.5763816237449646,0.49435725808143616,0.08202436566352844,0.08448666334152222,5.513662338256836,8.238003730773926,2.0136373043060303,1.6885979175567627,1087.7918701171875,0.33675564681724846
151,small,False,0.02239999920129776,0.03182101249694824,0.009421013295650482,0.3896043002605438,0.4061468243598938,0.016542524099349976,0.6936778426170349,0.48681676387786865,0.20686107873916626,0.20773521065711975,10.031253814697266,17.078739166259766,2.9640626907348633,3.48844838142395,2914.279296875,0.1619047619047619
152,medium,False,0.02800000086426735,0.02879888378083706,0.0007988829165697098,0.5138819217681885,0.5251457691192627,0.011263847351074219,0.6800685524940491,0.4995761811733246,0.1804923713207245,0.1808452606201172,7.72527551651001,12.379697799682617,2.349733591079712,2.542893409729004,1746.0908203125,0.08353510895883777
153,large,False,0.05335000157356262,0.043792594224214554,0.009557407349348068,0.42414039373397827,0.42539069056510925,0.0012502968311309814,0.4344286620616913,0.48876577615737915,0.054337114095687866,0.055185407400131226,16.98771858215332,31.172639846801758,4.92780876159668,6.50494384765625,8973.201171875,0.6090828138913624
154,medium,True,0.028950000181794167,0.04552333056926727,0.016573330387473106,0.5166940093040466,0.5163052678108215,0.00038874149322509766,0.5414071083068848,0.4965094029903412,0.04489770531654358,0.0478605292737484,5.675215721130371,9.194629669189453,2.1840085983276367,2.2252774238586426,1424.3077392578125,0.452319587628866
155,small,False,0.017650000751018524,0.029056895524263382,0.011406894773244858,0.35504719614982605,0.3566068112850189,0.001559615135192871,0.2186453938484192,0.4951871931552887,0.2765417993068695,0.2767813503742218,8.199471473693848,13.293020248413086,2.5050313472747803,2.653221368789673,1925.83056640625,0.0
156,large,False,0.046549998223781586,0.05357014015316963,0.007020141929388046,0.5548149347305298,0.5434162020683289,0.011398732662200928,0.5040197968482971,0.5054930448532104,0.00147324800491333,0.013467886485159397,10.686084747314453,20.12295913696289,3.641284704208374,4.475461006164551,4413.6376953125,0.45586897179253866
157,small,True,0.024650000035762787,0.026212017983198166,0.001562017947435379,0.365937203168869,0.35051441192626953,0.015422791242599487,0.669760525226593,0.49110016226768494,0.17866036295890808,0.17933161556720734,7.2316765785217285,11.63308334350586,2.326268196105957,2.3284854888916016,1594.92333984375,0.0979381443298969
158,medium,False,0.03689999878406525,0.03009221702814102,0.006807781755924225,0.7182117104530334,0.7199183106422424,0.0017066001892089844,0.5655607581138611,0.5296568870544434,0.035903871059417725,0.036583416163921356,10.17835807800293,17.3664608001709,2.7775912284851074,3.55570912361145,2884.14453125,0.4973821989528796
159,small,False,0.019500000402331352,0.031767912209033966,0.012267911806702614,0.5466176867485046,0.5496734976768494,0.0030558109283447266,0.5043770670890808,0.5053375959396362,0.0009605288505554199,0.012679205276072025,9.500256538391113,15.863664627075195,2.784111738204956,3.3271758556365967,2652.608642578125,0.6310861423220974
160,small,True,0.012799999676644802,0.027260493487119675,0.014460493810474873,0.5134460926055908,0.5403553247451782,0.026909232139587402,0.6051530838012695,0.5020321607589722,0.10312092304229736,0.10755062848329544,6.810446262359619,10.664094924926758,2.127673864364624,2.1560583114624023,1374.8494873046875,0.2334710743801653
161,medium,True,0.03700000047683716,0.02645202726125717,0.010547973215579987,0.4516909122467041,0.4513319432735443,0.00035896897315979004,0.405460000038147,0.48406490683555603,0.07860490679740906,0.07931027561426163,6.804797172546387,10.65900993347168,2.2000348567962646,2.234956741333008,1461.469482421875,0.46390374331550804
162,medium,False,0.026599999517202377,0.02914866805076599,0.002548668533563614,0.3071560561656952,0.31030237674713135,0.0031463205814361572,0.6797485947608948,0.513336718082428,0.1664118766784668,0.16646112501621246,9.070561408996582,14.77148151397705,2.7847657203674316,3.057246685028076,2400.369140625,0.31167268351383876
163,medium,False,0.037300001829862595,0.030147165060043335,0.00715283676981926,0.5121182203292847,0.5150933265686035,0.0029751062393188477,0.3678203225135803,0.4973745346069336,0.12955421209335327,0.12978562712669373,9.160124778747559,15.32885456085205,2.6838583946228027,3.1335501670837402,2416.122802734375,0.25257142857142856
164,small,False,0.015599999576807022,0.030183613300323486,0.014583613723516464,0.4719913601875305,0.4498858153820038,0.022105544805526733,0.4577505588531494,0.4843740463256836,0.02662348747253418,0.03755192458629608,8.88409423828125,14.657377243041992,2.6401567459106445,2.982889413833618,2264.31201171875,0.42115027829313545
165,medium,False,0.03824999928474426,0.02864382602274418,0.009606173262000084,0.24037835001945496,0.2464156448841095,0.006037294864654541,0.39260581135749817,0.5302308797836304,0.1376250684261322,0.13809195160865784,11.352181434631348,19.62146759033203,3.555779218673706,4.072659492492676,3957.6845703125,0.382
166,small,True,0.022050000727176666,0.020417533814907074,0.0016324669122695923,0.24683509767055511,0.26298612356185913,0.016151025891304016,0.6301564574241638,0.492624968290329,0.13753148913383484,0.13848622143268585,5.590286731719971,8.165117263793945,1.9958865642547607,1.6463614702224731,1060.904296875,0.2912
167,medium,False,0.037300001829862595,0.056795790791511536,0.01949578896164894,0.576656699180603,0.5679277777671814,0.00872892141342163,0.49979689717292786,0.5087642669677734,0.008967369794845581,0.02316664718091488,9.121030807495117,15.619199752807617,2.9199230670928955,3.516662359237671,2853.76708984375,0.40860215053763443
168,large,False,0.051100000739097595,0.06561970710754395,0.01451970636844635,0.3915517032146454,0.406097412109375,0.014545708894729614,0.44135087728500366,0.4950040578842163,0.053653180599212646,0.05745488032698631,13.920674324035645,25.571170806884766,4.954693794250488,5.717221736907959,7126.0732421875,0.22486772486772486
169,large,True,0.04495000094175339,0.06030131131410599,0.0153513103723526,0.45321711897850037,0.46472710371017456,0.011509984731674194,0.6220042109489441,0.49434494972229004,0.12765926122665405,0.12909311056137085,7.55419921875,14.613438606262207,3.468010902404785,3.831359624862671,3418.98193359375,0.3430905377808033
170,small,False,0.016950000077486038,0.028574194759130478,0.01162419468164444,0.4882376790046692,0.4865085184574127,0.0017291605472564697,0.3694764971733093,0.49168986082077026,0.12221336364746094,0.12277711182832718,8.074454307556152,13.560708999633789,2.4929451942443848,2.8090991973876953,2018.7890625,0.29494949494949496
171,large,False,0.05034999921917915,0.047516386955976486,0.0028336122632026672,0.7053489685058594,0.7310823202133179,0.025733351707458496,0.34319359064102173,0.5215260982513428,0.17833250761032104,0.18020188808441162,20.20529556274414,37.448455810546875,5.316547393798828,7.809332370758057,12432.474609375,0.30246452576549665
172,small,True,0.021199999377131462,0.0267765112221241,0.005576511844992638,0.41466769576072693,0.4386657476425171,0.02399805188179016,0.7062368392944336,0.4823269844055176,0.22390985488891602,0.22526124119758606,7.076333522796631,11.428685188293457,2.2618722915649414,2.3073923587799072,1551.024169921875,0.049868766404199474
173,medium,False,0.03660000115633011,0.052597228437662125,0.015997227281332016,0.5413199663162231,0.5379661321640015,0.0033538341522216797,0.35186567902565,0.5037328004837036,0.1518671214580536,0.15274417400360107,10.925724983215332,18.40839958190918,3.2377514839172363,3.9552927017211914,3543.573486328125,0.08455882352941177
174,medium,False,0.037950001657009125,0.03215758875012398,0.005792412906885147,0.5185281038284302,0.5211743116378784,0.002646207809448242,0.5465723872184753,0.49863874912261963,0.04793363809585571,0.04835481196641922,9.851594924926758,16.481475830078125,2.808060646057129,3.3788981437683105,2718.65478515625,0.3412969283276451
175,large,False,0.06565000116825104,0.0621788464486599,0.0034711547195911407,0.30039000511169434,0.2988567352294922,0.0015332698822021484,0.6413103342056274,0.526847779750824,0.11446255445480347,0.1145254373550415,23.80220603942871,41.509674072265625,7.270162582397461,9.123856544494629,17519.603515625,0.4189497716894977
176,small,False,0.01850000023841858,0.027174782007932663,0.008674781769514084,0.26777130365371704,0.2707516551017761,0.002980351448059082,0.6491672992706299,0.5166199803352356,0.1325473189353943,0.132864311337471,8.809733390808105,14.37666130065918,2.749998092651367,2.916278600692749,2270.8232421875,0.3385269121813031
177,large,False,0.06599999964237213,0.06063367426395416,0.005366325378417969,0.31627073884010315,0.30148670077323914,0.014784038066864014,0.4887664318084717,0.5293298959732056,0.04056346416473389,0.04350585862994194,27.01927375793457,51.31098175048828,8.029826164245605,10.697582244873047,23656.046875,0.6389776357827476
178,small,True,0.01954999938607216,0.022140592336654663,0.0025905929505825043,0.5675435662269592,0.5750674605369568,0.007523894309997559,0.32480818033218384,0.5038036108016968,0.17899543046951294,0.17917221784591675,6.036428928375244,8.73690128326416,1.9100663661956787,1.7738311290740967,1069.3863525390625,0.013468013468013467
179,medium,False,0.02565000019967556,0.03328099101781845,0.007630990818142891,0.5212221145629883,0.5116106867790222,0.009611427783966064,0.4304644763469696,0.49597975611686707,0.06551527976989746,0.06665480881929398,10.548130989074707,18.186187744140625,3.042304039001465,3.776355504989624,3280.945068359375,0.31843575418994413
180,medium,False,0.040300000458955765,0.03776971995830536,0.002530280500650406,0.4486950635910034,0.4558618366718292,0.007166773080825806,0.5235732197761536,0.48506808280944824,0.03850513696670532,0.039248064160346985,14.357673645019531,25.963123321533203,4.101561546325684,5.343813896179199,6188.4462890625,0.6202247191011236
181,large,False,0.05620000138878822,0.05473560839891434,0.001464392989873886,0.541323184967041,0.5743576288223267,0.033034443855285645,0.5018063187599182,0.504690408706665,0.002884089946746826,0.03319242224097252,10.534371376037598,18.37203598022461,3.1887569427490234,3.911525011062622,3462.66015625,0.47098402018502944
182,small,False,0.01759999990463257,0.026181643828749657,0.008581643924117088,0.2536831796169281,0.2546769380569458,0.0009937584400177002,0.31551310420036316,0.5138053894042969,0.19829228520393372,0.19848038256168365,8.238668441772461,13.39029312133789,2.643383502960205,2.7232654094696045,2045.2073974609375,0.09202453987730061
183,small,False,0.020600000396370888,0.03118129074573517,0.01058129034936428,0.3732009530067444,0.3778327405452728,0.004631787538528442,0.5662450194358826,0.4937068223953247,0.07253819704055786,0.07345207035541534,9.260292053222656,15.583992004394531,2.8302578926086426,3.2191765308380127,2573.095458984375,0.49673202614379086
184,large,False,0.06199999898672104,0.06980875134468079,0.007808752357959747,0.5047698616981506,0.5065589547157288,0.001789093017578125,0.5110296607017517,0.4944809377193451,0.016548722982406616,0.01838580146431923,12.379890441894531,23.272747039794922,5.237370491027832,6.172691822052002,8051.953125,0.37918871252204583
185,large,False,0.05525000020861626,0.06774015724658966,0.012490157037973404,0.38730302453041077,0.4106406569480896,0.023337632417678833,0.5157914161682129,0.4896901547908783,0.026101261377334595,0.037174250930547714,12.29997730255127,21.773162841796875,4.22501802444458,4.819145679473877,5297.2939453125,0.14666666666666667
186,medium,True,0.032600000500679016,0.03167825937271118,0.0009217411279678345,0.5042082071304321,0.5040804147720337,0.0001277923583984375,0.5722873210906982,0.49601688981056213,0.07627043128013611,0.07627610862255096,6.931266784667969,11.605941772460938,2.39813232421875,2.5609941482543945,1771.443359375,0.35636856368563685
187,medium,False,0.03819999843835831,0.03433765843510628,0.0038623400032520294,0.2874516546726227,0.3052663803100586,0.017814725637435913,0.3679597079753876,0.5298444628715515,0.16188475489616394,0.16290782392024994,12.87272834777832,22.562236785888672,3.8830690383911133,4.649143218994141,4949.828125,0.25704526046114434
188,small,True,0.012849999591708183,0.025517357513308525,0.012667357921600342,0.47613558173179626,0.4525298476219177,0.02360573410987854,0.33970052003860474,0.4830012321472168,0.14330071210861206,0.14578334987163544,6.811638832092285,10.349283218383789,2.114758014678955,2.0708184242248535,1317.408203125,0.05054151624548736
