split,sample_index,defect_type,true_area,area_bin,defect_centroid_x,defect_centroid_y,max_abs_bz,peak_to_peak_bz,mean_abs_bz,std_bz,l2_energy_bz,signal_snr,bz_peak_x,bz_peak_value,peak_centroid_dx_abs,low_signal,num_defects,num_vertices,complexity_level,baseline_iou,baseline_dice,baseline_pred_area,baseline_area_error,baseline_center_error,baseline_pred_area_zero,baseline_pred_area_lt_true,baseline_pred_area_gt_true
train,255,multi_defect,21.76034605855945,large,2.230976434251159,5.746478068569976,13.288933753967285,22.637093544006348,3.9419913888722657,4.9530937477603825,5286.555677866767,nan,7.010050296783447,13.288933753967285,4.779073862532288,False,2.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,256,rotated_rect,8.969099949959073,medium,-1.1577838224142234,6.870058820688866,12.882462501525879,22.718073844909668,3.7041046624816953,4.726665927604877,4946.040326469444,nan,0.07537688314914703,12.882462501525879,1.2331607055633704,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,257,rotated_rect,8.192488579079765,medium,-1.0754516032493247,5.921106981965246,8.130969047546387,13.474836826324463,2.5065712409466503,2.8025349776712782,2027.0921807559635,nan,0.8291457295417786,8.130969047546387,1.9045973327911032,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,258,polygon,6.517444445810668,small,-3.697694087696967,4.123005751694475,6.2200775146484375,9.106918334960938,1.9537966808397322,1.7288139318745592,1084.3812271150855,nan,-2.4874372482299805,6.2200775146484375,1.2102568394669864,True,1.0,7.0,2.0,nan,nan,nan,nan,nan,,,
train,259,multi_defect,35.45002492954961,large,-0.6802699082239797,5.36099829901125,22.093229293823242,40.90475273132324,8.760943647902458,10.263389480060672,21566.116233934918,nan,-7.462311744689941,-22.093229293823242,6.782041836465962,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,260,rotated_rect,10.65937175716698,medium,6.964178034918649,6.175901876858303,15.608384132385254,27.973240852355957,4.041120465975255,5.81995719601784,7034.09559711443,nan,8.517587661743164,15.608384132385254,1.5534096268245152,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,261,multi_defect,21.57761397129373,large,0.6121113686470726,5.573376672067689,16.878498077392578,27.132166862487793,5.193692993083968,6.538559115013139,8967.527084108675,nan,4.145728588104248,16.878498077392578,3.5336172194571756,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,262,multi_defect,15.410406026075691,large,-1.6690170312587451,3.5872559515030487,13.779353141784668,25.357187271118164,4.8196160379424695,5.7547093454551295,7135.679272257977,nan,-4.447236061096191,13.779353141784668,2.7782190298374463,False,2.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,263,multi_defect,21.97353349370279,large,-0.5720389908746308,4.6102046069385105,14.425298690795898,26.242469787597656,6.11591245431453,7.033750970639221,10407.571346908864,nan,7.311557769775391,14.425298690795898,7.883596760650022,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,264,rotated_rect,7.552926273649746,small,1.2774558225947041,4.9299446132875255,5.750802040100098,8.443502426147461,1.8399710345640778,1.6271725260261403,963.8526892510773,nan,2.4874372482299805,5.750802040100098,1.2099814256352763,True,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,265,polygon,11.801447302577728,medium,5.955357437133789,5.290192257050545,18.89820098876953,34.96818542480469,4.992145314421505,7.295940194343097,10894.500760279627,nan,7.462311744689941,18.89820098876953,1.5069543075561525,False,1.0,8.0,2.0,nan,nan,nan,nan,nan,,,
train,266,multi_defect,11.953724041965827,medium,-1.5629421020579186,5.974264943068195,6.120292663574219,8.264137744903564,1.9119588653743267,1.8497524438716662,1158.5118174861238,nan,1.4321608543395996,6.120292663574219,2.9951029563975182,True,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,267,rotated_rect,8.207716253018575,medium,-2.394579576207446,6.803283295074067,11.77493667602539,20.368915557861328,3.4275121708592633,4.246303595406705,4104.72812719938,nan,-0.8291457295417786,11.77493667602539,1.5654338466656674,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,268,rotated_rect,6.502216771871858,small,6.8592964703919455,4.0404040316508025,5.967278957366943,9.00205659866333,1.86177919046022,1.8472373345757342,1066.6672737795911,nan,8.668341636657715,5.967278957366943,1.8090451662657694,True,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,269,polygon,1.2029862411659877,small,-3.260288784775553,5.393172185632247,3.0727362632751465,3.396296948194504,1.5102008916065097,0.5978379988957883,525.0523652593954,nan,-1.5829145908355713,3.0727362632751465,1.6773741939399818,True,1.0,6.0,2.0,nan,nan,nan,nan,nan,,,
train,270,rotated_rect,10.20254153900268,medium,7.3176329470392485,5.1316146612167355,11.835325241088867,20.45860195159912,3.0833357719890775,4.208545895026871,3838.9369766690916,nan,8.517587661743164,11.835325241088867,1.1999547147039156,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,271,rotated_rect,10.44618432202364,medium,-5.749300428104123,3.5854168504737207,6.68069314956665,10.265530109405518,2.1724357713013887,2.0695974504698587,1358.8609758313419,nan,-4.145728588104248,6.68069314956665,1.6035718399998746,True,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,272,multi_defect,19.993935881657492,large,3.507579790302024,5.075507554768245,15.872483253479004,26.0240535736084,4.60898265760392,5.970481552350319,7391.730974925008,nan,8.668341636657715,15.872483253479004,5.16076184635569,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,273,rotated_rect,7.294055816689976,small,-2.196000875162431,5.980472787685832,9.019615173339844,14.577855587005615,2.625887165181339,2.9647135910855273,2230.2944919840565,nan,-0.5276381969451904,9.019615173339844,1.6683626782172407,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,274,multi_defect,22.704461842765667,large,0.02785557552442544,5.495193378786206,19.548322677612305,36.82803535461426,7.186332428529859,9.129889495492066,17117.397129266184,nan,2.788944721221924,19.548322677612305,2.761089145697498,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,275,multi_defect,8.451359036039534,medium,0.9195979812123753,5.508053505957664,11.783161163330078,20.61042594909668,3.3347413047775625,4.265007563868071,4058.015839342792,nan,2.4874372482299805,11.783161163330078,1.5678392670176051,False,2.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,276,polygon,6.030158879768749,small,7.949215790238044,5.991990628868643,9.079290390014648,14.83394718170166,2.368352176193148,2.9367844118444952,2054.320782625956,nan,8.969849586486816,9.079290390014648,1.0206337962487728,False,1.0,7.0,2.0,nan,nan,nan,nan,nan,,,
train,277,polygon,6.045386553707559,small,6.386149866454848,6.885988335165028,9.615954399108887,16.513357639312744,2.552098561997409,3.2833917536892527,2464.9447920389725,nan,9.12060260772705,9.615954399108887,2.734452741272203,False,1.0,7.0,2.0,nan,nan,nan,nan,nan,,,
train,278,multi_defect,12.821701456477996,large,3.796237724410666,5.819837332338166,16.369192123413086,29.89402484893799,4.690029735985008,6.4617782999096605,8676.704869514717,nan,5.954773902893066,16.369192123413086,2.1585361784824,False,2.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,279,multi_defect,24.333822954218334,large,-2.010647727715059,4.670674201767794,18.392393112182617,33.852585792541504,6.453419494144619,7.756858801490632,12626.911427284529,nan,-7.010050296783447,-18.392393112182617,4.999402569068389,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,280,polygon,9.090921341469553,medium,1.826847805849072,4.711943552122643,13.575233459472656,24.16776180267334,3.7782708708383144,4.996024005219406,5415.371484418517,nan,3.090452194213867,13.575233459472656,1.2636043883647952,False,1.0,8.0,2.0,nan,nan,nan,nan,nan,,,
train,281,multi_defect,24.120635519074995,large,-0.6032054270758773,4.416386081188014,8.950922012329102,15.320703029632568,3.632491370178759,4.108304481931158,3824.7766282283374,nan,7.763819217681885,8.950922012329102,8.367024644757763,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,282,polygon,5.619011683420879,small,-1.3823180898499037,5.101694456607023,9.482844352722168,15.752963066101074,2.7983116109855475,3.2780777486225254,2614.5311937960696,nan,-0.37688443064689636,9.482844352722168,1.0054336592030073,False,1.0,7.0,2.0,nan,nan,nan,nan,nan,,,
train,283,polygon,5.42105192221635,small,-6.46759076198835,3.711269980066278,6.115503311157227,9.559192657470703,2.177254175581038,1.9686696706767721,1306.750263048818,nan,-5.35175895690918,6.115503311157227,1.1158318050791705,True,1.0,5.0,2.0,nan,nan,nan,nan,nan,,,
train,284,rotated_rect,12.882612152233236,large,5.064863321910795,5.57239057493548,11.19568920135498,19.301345825195312,2.998099168911576,3.903187618542231,3407.652747554717,nan,6.4070353507995605,11.19568920135498,1.3421720288887657,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,285,polygon,9.669572951144332,medium,-0.6292486010104652,6.209655616039366,8.049894332885742,12.968391418457031,2.4183902779780326,2.6407173009537765,1864.439793027193,nan,0.8291457295417786,8.049894332885742,1.4583943305522438,False,1.0,7.0,2.0,nan,nan,nan,nan,nan,,,
train,286,rotated_rect,13.278531674642295,large,-7.573129419886738,6.271777402370348,9.070272445678711,14.996994972229004,2.8978741710074245,3.097425200235473,2503.634133194011,nan,-6.25628137588501,9.070272445678711,1.3168480440017278,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,287,polygon,8.451359036039534,medium,7.683960352717219,6.800254804594022,6.3782830238342285,10.074433088302612,1.9178773582354187,1.9872938825090583,1161.7254951736522,nan,9.271356582641602,6.3782830238342285,1.5873962299243827,True,1.0,5.0,2.0,nan,nan,nan,nan,nan,,,
train,288,multi_defect,24.653604106933344,large,-0.9582036127456549,5.757638139000198,21.79372787475586,39.98016166687012,7.391187327206135,8.858739273696562,16211.603983534796,nan,0.2261306494474411,21.79372787475586,1.184334262193096,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,289,rotated_rect,10.59846106141174,medium,5.7303760085982836,3.582375473332131,6.011955738067627,9.176575183868408,1.8790506785549224,1.8325617592267445,1070.9061596650367,nan,7.462311744689941,6.011955738067627,1.7319357360916579,True,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,290,multi_defect,35.54139097318247,large,2.243737964826255,5.4019630710181765,18.084402084350586,31.947352409362793,5.746767011079937,7.324219860906723,11013.419061569795,nan,8.216080665588379,18.084402084350586,5.972342700762123,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,291,polygon,6.228118640973278,small,0.8693221577950969,5.002840145292958,8.152889251708984,13.20748519897461,2.445748769599013,2.7223929491958616,1924.294843902363,nan,2.336683511734009,8.152889251708984,1.4673613539389119,False,1.0,6.0,2.0,nan,nan,nan,nan,nan,,,
train,292,multi_defect,18.912771032001984,large,3.7133736323667224,5.6508726564966345,6.679182529449463,10.245203971862793,2.104007768346928,2.268335930270352,1414.9733903288575,nan,8.36683464050293,6.679182529449463,4.653461008136207,True,2.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,293,rotated_rect,11.116201975331279,medium,-2.134095131514007,4.849176695902053,9.03675651550293,15.052550792694092,2.7319555599428713,3.149874465182665,2456.8460185293447,nan,-0.8291457295417786,9.03675651550293,1.3049494019722285,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,294,rotated_rect,10.050264799614581,medium,-5.849474636713664,4.441995712482568,14.934224128723145,26.877284049987793,4.473541631828994,5.549805832557745,6784.804786518189,nan,-4.296482563018799,14.934224128723145,1.552992073694865,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,295,rotated_rect,9.136604363285983,medium,4.763065334558487,6.906565639177958,6.661271095275879,10.075271606445312,2.0007489366829394,2.0309892092633444,1229.54779365966,nan,6.557788848876953,6.661271095275879,1.7947235143184663,True,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,296,rotated_rect,3.9744228980294025,small,5.1906082082068785,6.648090095812334,4.3052496910095215,5.4948036670684814,1.5797613699687645,1.0868890883901712,658.2553401167779,nan,6.708542823791504,4.3052496910095215,1.5179346155846254,True,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,297,multi_defect,19.948252859841062,large,4.984886262162041,6.435731367300485,22.789636611938477,36.00576114654541,6.109971969965845,8.506069430622919,14645.561901365574,nan,8.065326690673828,22.789636611938477,3.0804404285117872,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,298,multi_defect,18.897543358063174,large,5.176588018943378,6.552714891917853,14.405415534973145,24.051311492919922,3.55579077555798,5.030884622941793,5362.907651882895,nan,7.763819217681885,14.405415534973145,2.5872311987385066,False,2.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,299,polygon,4.553074507704181,small,-7.338784232984817,4.933617100667794,7.289366722106934,11.55751085281372,2.4192967470828446,2.3811728824082494,1682.59284251838,nan,-6.105527400970459,7.289366722106934,1.2332568320143578,True,1.0,5.0,2.0,nan,nan,nan,nan,nan,,,
train,300,polygon,1.3400353066152775,small,-7.2515988945961,4.1827364618128,3.3514134883880615,3.8450936377048492,1.5362542317714543,0.6940418435387428,558.1253508480511,nan,-3.9949748516082764,3.3514134883880615,3.2566240429878235,True,1.0,5.0,2.0,nan,nan,nan,nan,nan,,,
train,301,polygon,5.31445820464468,small,5.09344717766289,6.36305752456359,9.26707935333252,15.872764110565186,2.597098661530763,3.2011747966842137,2420.691432318899,nan,6.4070353507995605,9.26707935333252,1.3135881731366705,False,1.0,5.0,2.0,nan,nan,nan,nan,nan,,,
train,302,polygon,2.9084857223127045,small,2.8647162533555357,4.011846210319958,4.225392818450928,5.561750292778015,1.6291327864769847,1.1575516854340797,697.1039665330266,nan,3.9949748516082764,4.225392818450928,1.1302585982527407,True,1.0,5.0,2.0,nan,nan,nan,nan,nan,,,
train,303,polygon,7.096096055485447,small,-5.569801793589613,2.844756575613063,7.3015456199646,11.598195552825928,2.3637226225063204,2.39305591971944,1668.7459542523695,nan,-3.9949748516082764,7.3015456199646,1.5748269419813363,True,1.0,6.0,2.0,nan,nan,nan,nan,nan,,,
train,304,polygon,8.542725079672394,medium,0.7595463918651489,6.849421112720129,6.517825603485107,10.346058130264282,2.065888518933207,2.0617178474617575,1293.0349508461916,nan,2.336683511734009,6.517825603485107,1.5771371198688597,True,1.0,9.0,2.0,nan,nan,nan,nan,nan,,,
train,305,multi_defect,13.902866306133504,large,-0.44689493410101594,5.277307574093538,19.361486434936523,36.23173713684082,6.155086383060552,8.037818909451968,13387.998961679914,nan,1.4321608543395996,19.361486434936523,1.8790557884406156,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,306,polygon,5.816971444625409,small,4.420795076180503,4.432280922435341,4.72959041595459,6.594083309173584,1.6509002488385887,1.2549121638307696,741.9731419995765,nan,5.653266429901123,4.72959041595459,1.2324713537206202,True,1.0,5.0,2.0,nan,nan,nan,nan,nan,,,
train,307,multi_defect,16.68953063693573,large,-3.532534947686822,4.544348588172537,10.477972030639648,19.42713737487793,4.367180990278721,4.833886662579145,5279.940829858956,nan,2.788944721221924,10.477972030639648,6.321479668908745,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,308,polygon,2.3450617865767356,small,-2.9015205827626316,2.937819747181682,3.3111114501953125,3.872460126876831,1.5324631540570408,0.7739161910964591,570.3483077011792,nan,-1.8844220638275146,3.3111114501953125,1.017098518935117,True,1.0,5.0,2.0,nan,nan,nan,nan,nan,,,
train,309,multi_defect,14.192192110970893,large,5.5617141585493295,3.7466944090926084,11.615099906921387,21.79525089263916,3.646592354271561,4.8448370740946345,4961.55988420533,nan,8.969849586486816,11.615099906921387,3.408135427937487,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,310,rotated_rect,10.64414408322817,medium,-1.4914702217977958,6.0309822136411,11.184980392456055,19.380011558532715,3.2492613052017987,3.991936626789344,3662.7516112711432,nan,-0.2261306494474411,11.184980392456055,1.2653395723503547,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,311,polygon,8.892961580265023,medium,-2.0013595334420056,6.9913172656542635,13.799776077270508,24.609545707702637,3.923734627664089,5.031722703550147,5544.378537025223,nan,-0.07537688314914703,13.799776077270508,1.9259826502928585,False,1.0,5.0,2.0,nan,nan,nan,nan,nan,,,
train,312,polygon,4.218065681050362,small,0.09986756919523439,3.155015852477146,4.288773059844971,5.535579562187195,1.6511333039216698,1.1224663664851662,711.4126196970877,nan,1.4321608543395996,4.288773059844971,1.3322932851443652,True,1.0,6.0,2.0,nan,nan,nan,nan,nan,,,
train,313,rotated_rect,11.694853585006058,medium,-6.974913631255428,6.875789141282439,14.7915678024292,26.43659019470215,4.500779816880822,5.492294919119959,6713.1964124112765,nan,-5.804019927978516,14.7915678024292,1.1708937032769127,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,314,multi_defect,15.89769159211761,large,-1.9699070100811706,4.665815236696338,17.921232223510742,27.606163024902344,5.159645947914687,6.487069370806279,8966.27168766285,nan,0.37688443064689636,17.921232223510742,2.346791440728067,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,315,polygon,4.446480790132512,small,0.5111172300291388,4.20644805447696,8.219097137451172,13.397812366485596,2.437805084846914,2.7561658523755437,1944.9584819883257,nan,1.8844220638275146,8.219097137451172,1.3733048337983758,False,1.0,5.0,2.0,nan,nan,nan,nan,nan,,,
train,316,polygon,3.685097093192013,small,-7.261098897161562,4.130144419748921,5.744640350341797,8.483338832855225,2.0193804559111594,1.7248619896054216,1111.4942499690028,nan,-5.201004981994629,5.744640350341797,2.0600939151669335,True,1.0,9.0,2.0,nan,nan,nan,nan,nan,,,
train,317,polygon,11.725308932883678,medium,-0.7189192688697345,6.82369144365385,18.109939575195312,33.53405475616455,5.15222880809979,6.9519095259379124,10142.263174702224,nan,0.5276381969451904,18.109939575195312,1.246557465814925,False,1.0,9.0,2.0,nan,nan,nan,nan,nan,,,
train,318,polygon,17.024539463589548,large,4.352307150743515,3.4911729066444424,26.60173797607422,50.031654357910156,7.125774646606296,10.413240082420263,21955.229022894768,nan,6.105527400970459,26.60173797607422,1.7532202502269438,False,1.0,9.0,2.0,nan,nan,nan,nan,nan,,,
train,319,multi_defect,9.090921341469553,medium,-1.3099416648123532,5.002284141441486,5.6918768882751465,8.424482107162476,2.197277164075058,2.157019036792234,1398.313351474741,nan,5.954773902893066,5.6918768882751465,7.264715567705419,True,2.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,320,polygon,6.959046990036157,small,0.11892064349395702,4.785933737681783,8.939986228942871,14.851698875427246,2.6584545987076127,3.074354437178828,2355.38372851076,nan,2.0351758003234863,8.939986228942871,1.9162551568295294,False,1.0,8.0,2.0,nan,nan,nan,nan,nan,,,
train,321,polygon,6.898136294280917,small,-4.62461313032946,3.5063660576380378,6.563951015472412,9.941282987594604,2.1548437405470757,2.05440346752085,1337.7721257637022,nan,-2.4874372482299805,6.563951015472412,2.1371758820994797,True,1.0,7.0,2.0,nan,nan,nan,nan,nan,,,
train,322,polygon,3.806918484702493,small,4.812663319587707,5.917575747489929,6.691699504852295,10.357698440551758,1.9928874356113375,2.0780803305381705,1255.4740652716478,nan,6.8592963218688965,6.691699504852295,2.0466330022811894,True,1.0,5.0,2.0,nan,nan,nan,nan,nan,,,
train,323,polygon,10.46141199596245,medium,6.898356405061058,4.565597753163855,12.894010543823242,22.612418174743652,3.3662227720115334,4.679807529461567,4663.933827169243,nan,8.517587661743164,12.894010543823242,1.6192312566821059,False,1.0,8.0,2.0,nan,nan,nan,nan,nan,,,
train,324,polygon,3.5175926798651034,small,6.001109436992959,5.531068258987361,6.0111775398254395,9.000631093978882,1.8825934882462025,1.8233388759226243,1061.7376538644967,nan,7.613065242767334,6.0111775398254395,1.6119558057743752,True,1.0,7.0,2.0,nan,nan,nan,nan,nan,,,
train,325,rotated_rect,6.167207945218038,small,-7.550158219278595,4.455168973663707,5.234347343444824,7.446431398391724,1.9458966365084052,1.5535521695060854,1009.0093231812953,nan,-5.954773902893066,5.234347343444824,1.5953843163855286,True,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,326,polygon,4.248521028927982,small,-6.206030132949993,6.876289784694658,4.770061492919922,6.493519306182861,1.7788953734701136,1.3134539676457722,840.3818446560107,nan,-4.447236061096191,4.770061492919922,1.758794071853802,True,1.0,7.0,2.0,nan,nan,nan,nan,nan,,,
train,327,multi_defect,6.151980271279228,small,-1.0899796034439955,3.514851472165325,6.958667755126953,11.40636920928955,2.3009504087734967,2.42692130059769,1638.9515859771745,nan,2.336683511734009,6.958667755126953,3.4266631151780045,True,2.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,328,multi_defect,11.923268694088208,medium,-1.5842623029517944,5.796147936909896,11.984893798828125,21.2136812210083,3.5062650861777365,4.379446323170135,4322.270615090514,nan,-0.07537688314914703,11.984893798828125,1.5088854198026473,False,2.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,329,rotated_rect,5.1926368131342,small,-1.6642597128918444,3.4740365509413556,8.307957649230957,13.853938579559326,2.555221918504685,2.8354312633215755,2057.6002673747944,nan,-0.2261306494474411,8.307957649230957,1.4381290634444033,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,330,polygon,4.339887072560842,small,-4.35308120459841,5.8667375547844065,6.349339008331299,9.58925724029541,2.0790468510612845,1.9633942421240205,1254.9506232515537,nan,-2.0351758003234863,6.349339008331299,2.3179054042749234,True,1.0,5.0,2.0,nan,nan,nan,nan,nan,,,
train,331,rotated_rect,5.25354750888944,small,0.34629670135352925,4.947445473463639,7.1729021072387695,11.4587082862854,2.207537767414469,2.340226849029943,1528.3414168678767,nan,1.733668327331543,7.1729021072387695,1.3873716259780138,True,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,332,rotated_rect,9.913215734165291,medium,-1.3335108685374444,5.91956431012366,8.210004806518555,13.76827335357666,2.522335469243117,2.8159943715307354,2054.2158528251593,nan,0.2261306494474411,8.210004806518555,1.5596415179848855,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,333,polygon,11.633942889250818,medium,6.529177301217124,6.370643606984802,8.660624504089355,14.341725826263428,2.433138940781355,2.9965045270322865,2142.831256169147,nan,7.914572715759277,8.660624504089355,1.3853954145421534,False,1.0,8.0,2.0,nan,nan,nan,nan,nan,,,
train,334,polygon,10.43095664808483,medium,2.91460954464265,3.2747917116123393,13.669039726257324,24.41231060028076,3.7735179713834075,5.0630126994436555,5515.900529676419,nan,4.145728588104248,13.669039726257324,1.231119043461598,False,1.0,7.0,2.0,nan,nan,nan,nan,nan,,,
train,335,rotated_rect,3.9439675501517826,small,5.796453302891559,4.236574230967341,7.2686309814453125,11.719793319702148,2.080466640451923,2.2950497067573123,1431.4589082218836,nan,7.16080379486084,7.2686309814453125,1.3643504919692813,True,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,336,rotated_rect,8.177260905140955,medium,-5.753488097554922,5.604085552847807,9.972053527832031,16.744699001312256,3.078669860549271,3.4905753423134707,2994.2185706698324,nan,-4.296482563018799,9.972053527832031,1.4570055345361235,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,337,multi_defect,16.917945746017878,large,0.17524616810569454,4.597914339721364,14.237761497497559,28.411391258239746,5.518416786054149,6.783619881204048,9639.889770605,nan,-1.733668327331543,14.237761497497559,1.9089144954372375,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,338,multi_defect,27.15094263289818,large,-3.358308652914179,4.861401456163228,7.295227527618408,12.69646406173706,2.7610013791266828,2.8305537257381617,2129.9337986218666,nan,-2.185929536819458,7.295227527618408,1.1723791160947208,True,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,339,multi_defect,23.679032974849505,large,0.5996703687588119,6.09620317983474,11.88504409790039,20.83254623413086,4.530130333360285,5.361936264370356,6164.380153933671,nan,6.557788848876953,11.88504409790039,5.9581184801181415,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,340,multi_defect,19.917797511963443,large,-1.2688442207075405,4.668473720732814,14.060657501220703,23.349427223205566,5.227891001030803,5.977460179168036,7674.092606574314,nan,4.447236061096191,14.060657501220703,5.716080281803732,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,341,rotated_rect,14.801299068523292,large,-3.5051802266772394,4.068982004506108,17.111005783081055,31.152491569519043,4.9579523610300384,6.4415975519864705,8876.753987075203,nan,-2.185929536819458,17.111005783081055,1.3192506898577814,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,342,polygon,6.228118640973278,small,0.8162450356850706,5.4681287278173025,5.657186031341553,8.681160926818848,1.9002839021384716,1.7240840974898481,1031.4404231443177,nan,2.0351758003234863,5.657186031341553,1.2189307646384158,True,1.0,5.0,2.0,nan,nan,nan,nan,nan,,,
train,343,multi_defect,23.968358779686895,large,-5.373117175914129,5.332101189045016,25.13661766052246,48.47114944458008,8.007082316279412,10.245757541693834,21866.469604004385,nan,-4.8994975090026855,25.13661766052246,0.47361966691144364,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,344,rotated_rect,8.999555297836693,medium,-7.954365762558887,3.500658014704128,10.538763046264648,17.94722318649292,3.3356818042322995,3.7069061085968547,3383.103791108774,nan,-6.708542823791504,10.538763046264648,1.2458229387673834,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,345,multi_defect,11.618715215312008,medium,5.5621818202507445,5.739836109731332,6.047909736633301,7.811638593673706,1.7025800346769393,1.7149308537085215,987.3410498524281,nan,8.216080665588379,6.047909736633301,2.6538988453376344,True,2.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,346,multi_defect,17.603191073264327,large,-0.16131696442728635,4.648998636275427,10.97088623046875,21.47472095489502,3.980471307793632,4.891857873131998,5255.276611328241,nan,2.0351758003234863,10.97088623046875,2.1964927647507726,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,347,polygon,3.304405244721764,small,-5.446935125210318,5.934925332047423,3.2928757667541504,3.6819244623184204,1.54995805857121,0.7159009849398873,574.4813015831929,nan,-3.3919599056243896,3.2928757667541504,2.0549752195859288,True,1.0,5.0,2.0,nan,nan,nan,nan,nan,,,
train,348,multi_defect,18.288436400510776,large,1.6960112822244409,5.945214000371572,10.753427505493164,18.315788745880127,3.6345187800424172,4.360876835573018,4168.071635894129,nan,8.668341636657715,10.753427505493164,6.972330354433274,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,349,multi_defect,11.420755454107478,medium,3.2207035121917724,5.283636363665263,11.667728424072266,21.583826065063477,4.092211827300489,5.150099545684488,5655.196238222962,nan,0.979899525642395,-11.667728424072266,2.2408039865493774,False,2.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,350,multi_defect,26.35910358808006,large,1.9588845473779275,4.230053271054533,15.82048511505127,29.117260932922363,6.276954916273244,7.630183134887628,11938.562067531515,nan,8.969849586486816,15.82048511505127,7.010965039108889,False,3.0,nan,3.0,nan,nan,nan,nan,nan,,,
train,351,polygon,5.009904725868481,small,1.2342105633310272,5.0781370013680505,6.487146377563477,10.072148084640503,2.0446236702427267,2.051403581287507,1273.5406013358313,nan,3.3919599056243896,6.487146377563477,2.1577493422933625,True,1.0,7.0,2.0,nan,nan,nan,nan,nan,,,
train,352,rotated_rect,7.7204306869766555,medium,-3.037524900257705,3.9501524037393123,10.055266380310059,16.98701572418213,3.0089276261255145,3.535477612492448,2995.132742237697,nan,-1.5829145908355713,10.055266380310059,1.4546103094221339,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
train,353,rotated_rect,13.781044914623024,large,0.7590160745283516,5.0205926710729445,18.217884063720703,33.23977088928223,5.099467804459855,6.967231506311275,10136.5924203449,nan,2.185929536819458,18.217884063720703,1.4269134622911064,False,1.0,nan,2.0,nan,nan,nan,nan,nan,,,
