sample_id,source_pack,source_sample_id,split,defect_type,center_x,center_y,width,length,depth,angle_deg,vertex_count,polygon_area,n_lines,signal_length,signal_shape,mask_shape,mask_area,delta_bz_min,delta_bz_max,delta_bz_mean,delta_bz_std,has_bz_no_defect,has_bz_defect,has_delta_bz,has_mask,has_coords,delta_matches_defect_minus_reference,notes
rot_0005,pilot_v3_rotated_rect,sample_006,val,rotated_rect,-0.003,0.0,0.008,0.006,0.0015,30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0016780138096707036,0.0010063696880209044,-3.858686397058003e-05,0.0005347275526310679,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0006,pilot_v3_rotated_rect,sample_007,val,rotated_rect,0.0,-0.001,0.012,0.009,0.002,20.0,0,,3,201,"(3, 201)","(64, 128)",541,-0.0016103546800604173,0.0016938544252228555,-8.142684536263713e-05,0.0005667024363138947,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0007,pilot_v3_rotated_rect,sample_008,val,rotated_rect,0.003,0.001,0.016,0.007,0.0025,-30.0,0,,3,201,"(3, 201)","(64, 128)",558,-0.0013661603120180548,0.0013767994215640078,-2.249824439626397e-05,0.0005580359394328271,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0008,pilot_v3_rotated_rect,sample_010,val,rotated_rect,0.0015,-0.001,0.014,0.008,0.0015,-10.0,0,,3,201,"(3, 201)","(64, 128)",560,-0.0015012498742446468,0.0017823039454539402,5.028799033614308e-07,0.0006799179651092176,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0009,pilot_v3_rotated_rect,sample_011,val,rotated_rect,-0.003,0.001,0.008,0.006,0.002,10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0014667138000383027,0.001156375445279411,-5.045686665278806e-05,0.0004947920830429455,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0010,pilot_v3_rotated_rect,sample_012,val,rotated_rect,0.0,0.0,0.012,0.009,0.0025,30.0,0,,3,201,"(3, 201)","(64, 128)",540,-0.0015380673854256035,0.0014404823376398122,-4.506473496743973e-05,0.0005431080442653024,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0011,pilot_v3_rotated_rect,sample_013,train,rotated_rect,0.003,-0.001,0.016,0.007,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",562,-0.001741372965213497,0.0015910655162640229,-4.795891564553288e-05,0.000770977754430608,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0012,pilot_v3_rotated_rect,sample_015,val,rotated_rect,0.0015,0.0,0.014,0.008,0.002,-20.0,0,,3,201,"(3, 201)","(64, 128)",560,-0.001579138503595146,0.0014585660885136575,-1.5147489154672753e-05,0.0005468215420007522,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0013,pilot_v3_rotated_rect,sample_016,val,rotated_rect,-0.003,-0.001,0.008,0.006,0.0025,-10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.001573802500366709,0.0011256562873274887,-2.895844583814654e-05,0.00044742886635270473,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0014,pilot_v3_rotated_rect,sample_017,train,rotated_rect,0.0,0.001,0.012,0.009,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",539,-0.002051156332481016,0.0019180176649017011,-5.984602862279566e-05,0.0007744965684219804,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0015,pilot_v3_rotated_rect,sample_018,train,rotated_rect,0.003,0.0,0.016,0.007,0.0015,30.0,0,,3,201,"(3, 201)","(64, 128)",560,-0.001582220216457251,0.0015893909895035247,2.432263197924583e-06,0.0006445345661155513,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0016,pilot_v3_rotated_rect,sample_020,train,rotated_rect,0.0015,0.001,0.014,0.008,0.0025,-30.0,0,,3,201,"(3, 201)","(64, 128)",559,-0.0013516841058632244,0.0012241631146394645,-0.00012248841487855978,0.0004628642969252087,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0017,pilot_v3_rotated_rect,sample_021,train,rotated_rect,-0.003,0.0,0.008,0.006,0.001,-20.0,0,,3,201,"(3, 201)","(64, 128)",241,-0.0016424662136683618,0.0015294258614283744,-2.5107160211134166e-05,0.0007575411017061765,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0018,pilot_v3_rotated_rect,sample_022,val,rotated_rect,0.0,-0.001,0.012,0.009,0.0015,-10.0,0,,3,201,"(3, 201)","(64, 128)",539,-0.0019572279157272377,0.0014122784346018444,-2.3073701749734122e-05,0.0006730167152616341,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0019,pilot_v3_rotated_rect,sample_023,train,rotated_rect,0.003,0.001,0.016,0.007,0.002,10.0,0,,3,201,"(3, 201)","(64, 128)",561,-0.001752717274189579,0.00121024402330086,-6.401418206816634e-05,0.0005067542700000884,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0020,pilot_v3_rotated_rect,sample_025,train,rotated_rect,0.0015,-0.001,0.014,0.008,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",561,-0.0014577136929127754,0.0017571140961143584,6.85197656433467e-07,0.0007396340166335133,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0021,pilot_v3_rotated_rect,sample_026,train,rotated_rect,-0.003,0.001,0.008,0.006,0.0015,-30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0014158542474242489,0.0015321742765819258,2.5428500969633874e-05,0.0005986183429857677,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0022,pilot_v3_rotated_rect,sample_027,train,rotated_rect,0.0,0.0,0.012,0.009,0.002,-20.0,0,,3,201,"(3, 201)","(64, 128)",540,-0.0014335422164852027,0.001275352535970144,-4.531116661958452e-05,0.0005317993845816945,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0023,pilot_v3_rotated_rect,sample_028,train,rotated_rect,0.003,-0.001,0.016,0.007,0.0025,-10.0,0,,3,201,"(3, 201)","(64, 128)",561,-0.001760687042561179,0.0012550345348628247,-6.719548376916361e-05,0.0006155104054978577,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0024,pilot_v3_rotated_rect,sample_030,train,rotated_rect,0.0015,0.0,0.014,0.008,0.0015,30.0,0,,3,201,"(3, 201)","(64, 128)",560,-0.0019695639064954648,0.0015976500833977227,-2.7761016348796243e-05,0.0006466101237386425,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0025,pilot_v3_rotated_rect,sample_031,train,rotated_rect,-0.003,-0.001,0.008,0.006,0.002,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0015107758708900144,0.0010918633698445638,-8.771938153499757e-05,0.0005312569477258751,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0026,pilot_v3_rotated_rect,sample_032,train,rotated_rect,0.0,0.001,0.012,0.009,0.0025,-30.0,0,,3,201,"(3, 201)","(64, 128)",539,-0.0014958695245921143,0.001727093525868605,-4.041566183435428e-05,0.000563350074801526,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0027,pilot_v3_rotated_rect,sample_033,train,rotated_rect,0.003,0.0,0.016,0.007,0.001,-20.0,0,,3,201,"(3, 201)","(64, 128)",560,-0.002246481063764624,0.002119923529541457,-6.211234795635382e-05,0.0008527559708430284,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0028,pilot_v3_rotated_rect,sample_035,train,rotated_rect,0.0015,0.001,0.014,0.008,0.002,10.0,0,,3,201,"(3, 201)","(64, 128)",560,-0.0013893219673705463,0.0012008413370568033,-4.8253878011928415e-05,0.0005484601744982099,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0029,pilot_v3_rotated_rect,sample_036,train,rotated_rect,-0.003,0.0,0.008,0.006,0.0025,30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0011159541074096297,0.0008498126278068271,-5.363727024614134e-06,0.0003853354489794609,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0030,pilot_v3_rotated_rect,sample_037,train,rotated_rect,0.0,-0.001,0.012,0.009,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",541,-0.0019037916810334323,0.0020861430814927925,-3.174005235797858e-05,0.0007731056503984083,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0031,pilot_v3_rotated_rect,sample_038,train,rotated_rect,0.003,0.001,0.016,0.007,0.0015,-30.0,0,,3,201,"(3, 201)","(64, 128)",558,-0.0014534765159695943,0.0015466932152726448,-7.812315323151107e-05,0.0006719820981616098,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0032,pilot_v3_rotated_rect,sample_040,train,rotated_rect,0.0015,-0.001,0.014,0.008,0.0025,-10.0,0,,3,201,"(3, 201)","(64, 128)",560,-0.0014470459026303328,0.0014207720361627428,-7.538244678196294e-05,0.0005627862900809532,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0033,pilot_v3_rotated_rect,sample_041,train,rotated_rect,-0.003,0.001,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0019003090380124241,0.0013624747581718474,-3.137935458666331e-05,0.0006986354167646968,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0034,pilot_v3_rotated_rect,sample_042,train,rotated_rect,0.0,0.0,0.012,0.009,0.0015,30.0,0,,3,201,"(3, 201)","(64, 128)",540,-0.0016986590356963883,0.0016590343600459234,-6.22253079889003e-06,0.0006519588169092599,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0035,pilot_v3_rotated_rect,sample_043,train,rotated_rect,0.003,-0.001,0.016,0.007,0.002,20.0,0,,3,201,"(3, 201)","(64, 128)",562,-0.0014037728698826572,0.0016123313720165541,-3.647848193645001e-05,0.0005588845437302086,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0036,pilot_v3_rotated_rect,sample_045,train,rotated_rect,0.0015,0.0,0.014,0.008,0.001,-20.0,0,,3,201,"(3, 201)","(64, 128)",560,-0.0018190080669641408,0.0020481056004453616,-2.6858911115838072e-05,0.0007796051668362197,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0037,pilot_v3_rotated_rect,sample_046,train,rotated_rect,-0.003,-0.001,0.008,0.006,0.0015,-10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0015660893280945182,0.0014791895422523234,-9.613570022965315e-06,0.0006213950141683522,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0038,pilot_v3_rotated_rect,sample_047,train,rotated_rect,0.0,0.001,0.012,0.009,0.002,10.0,0,,3,201,"(3, 201)","(64, 128)",539,-0.00163698253656235,0.0016424521555004688,-3.0891065166249234e-05,0.0005842112523193701,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0039,pilot_v3_rotated_rect,sample_048,train,rotated_rect,0.003,0.0,0.016,0.007,0.0025,30.0,0,,3,201,"(3, 201)","(64, 128)",560,-0.0014322095116392067,0.001362437107402038,-5.38300063201907e-05,0.0005394256192053402,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0040,pilot_v3_rotated_rect,sample_050,train,rotated_rect,0.0015,0.001,0.014,0.008,0.0015,-30.0,0,,3,201,"(3, 201)","(64, 128)",559,-0.0014520479072649853,0.001697254338235698,1.4802995013122756e-05,0.0007095592052206129,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0041,pilot_v3_rotated_rect,sample_051,train,rotated_rect,-0.003,0.0,0.008,0.006,0.002,-20.0,0,,3,201,"(3, 201)","(64, 128)",241,-0.0014760177551315643,0.0012396076083550948,-6.2007773613081814e-06,0.0005682318957770389,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0042,pilot_v3_rotated_rect,sample_052,train,rotated_rect,0.0,-0.001,0.012,0.009,0.0025,-10.0,0,,3,201,"(3, 201)","(64, 128)",539,-0.0016282715473984032,0.0015724695679021137,-2.7966587833114436e-05,0.0005659517291786053,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0043,pilot_v3_rotated_rect,sample_053,train,rotated_rect,0.003,0.001,0.016,0.007,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",561,-0.001995375561380246,0.001702153809559288,-2.1049655880761196e-05,0.0008034419415283577,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0044,pilot_v3_rotated_rect,sample_055,train,rotated_rect,0.0015,-0.001,0.014,0.008,0.002,20.0,0,,3,201,"(3, 201)","(64, 128)",561,-0.0014170031944792866,0.0017858126049606821,-2.1150858164216208e-05,0.0005747279069102336,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0045,pilot_v3_rotated_rect,sample_056,train,rotated_rect,-0.003,0.001,0.008,0.006,0.0025,-30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0012215696672594934,0.0012149895406257125,1.8298211196190436e-05,0.0004612097246560809,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0046,pilot_v3_rotated_rect,sample_057,train,rotated_rect,0.0,0.0,0.012,0.009,0.001,-20.0,0,,3,201,"(3, 201)","(64, 128)",540,-0.0022406273059882766,0.0021632290697196797,-4.770125953247644e-05,0.0008868203616308738,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0047,pilot_v3_rotated_rect,sample_058,train,rotated_rect,0.003,-0.001,0.016,0.007,0.0015,-10.0,0,,3,201,"(3, 201)","(64, 128)",561,-0.0015317017386697908,0.0015581619338881371,2.5974593980120706e-05,0.000653229697816847,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0048,pilot_v3_rotated_rect,sample_060,train,rotated_rect,0.0015,0.0,0.014,0.008,0.0025,30.0,0,,3,201,"(3, 201)","(64, 128)",560,-0.001516590870859541,0.001121112929627151,-9.147939423255865e-05,0.0005094266803110967,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0049,pilot_v7_topup_rotated_rect,sample_topup_001,train,rotated_rect,-0.003,0.0,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",241,-0.0005529708516382431,0.0006763354067319159,2.43012809744994e-05,0.00032238741210639896,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0050,pilot_v7_topup_rotated_rect,sample_topup_002,train,rotated_rect,-0.003,0.001,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.000641136626834697,0.0006658701650247537,-2.2909454521727087e-05,0.00031702848841344143,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0051,pilot_v7_topup_rotated_rect,sample_topup_003,train,rotated_rect,-0.0015,-0.001,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007486753267771628,0.0006243354858844353,-1.532209029419986e-05,0.00033128799409190714,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0052,pilot_v7_topup_rotated_rect,sample_topup_004,train,rotated_rect,-0.0015,0.0,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006146847728064656,0.0007670976087697057,-2.4088943244477856e-05,0.0003120945451637951,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0053,pilot_v7_topup_rotated_rect,sample_topup_005,test,rotated_rect,-0.0015,0.001,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006262604414847183,0.0006184703888090816,4.187761967089705e-06,0.00030753406097647256,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0054,pilot_v7_topup_rotated_rect,sample_topup_006,test,rotated_rect,0.0,-0.001,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005347115090800476,0.0005738282018427818,-2.7737912745878526e-06,0.00028361673783464157,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0055,pilot_v7_topup_rotated_rect,sample_topup_007,train,rotated_rect,-0.003,-0.001,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005915074738671558,0.0005809086554101336,-2.2989098427898375e-06,0.0002823557394159685,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0056,pilot_v7_topup_rotated_rect,sample_topup_008,train,rotated_rect,-0.003,0.0,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005693025433255311,0.0007294816583563396,1.9371473743344417e-05,0.0003107020531197998,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0057,pilot_v7_topup_rotated_rect,sample_topup_009,train,rotated_rect,-0.003,0.001,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007068709667609645,0.0006232117466316527,-7.323731379387119e-06,0.0003341711445964718,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0058,pilot_v7_topup_rotated_rect,sample_topup_010,train,rotated_rect,-0.0015,-0.001,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005826326316953543,0.000586330261725337,4.82957739699558e-06,0.00031231516627956913,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0059,pilot_v7_topup_rotated_rect,sample_topup_011,test,rotated_rect,-0.0015,0.0,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005876988167863506,0.0005487091486398135,-4.030238298791204e-06,0.00029223321595309957,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0060,pilot_v7_topup_rotated_rect,sample_topup_012,test,rotated_rect,-0.0015,0.001,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005957216852546691,0.000744795395395956,3.6469009303289806e-07,0.00033267657318463323,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0061,pilot_v7_topup_rotated_rect,sample_topup_013,train,rotated_rect,-0.003,-0.001,0.008,0.006,0.001,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005876838992132772,0.0006565631218927621,1.0163727671469288e-05,0.0002977920790140339,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0062,pilot_v7_topup_rotated_rect,sample_topup_014,train,rotated_rect,-0.003,0.001,0.008,0.006,0.001,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006500271394486182,0.0007100552871182713,-1.8430461466883533e-06,0.0003373272512823939,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0063,pilot_v7_topup_rotated_rect,sample_topup_015,train,rotated_rect,-0.0015,-0.001,0.008,0.006,0.001,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007138491746697968,0.0007131317995324774,-2.5191985319922404e-05,0.00032317216395459755,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0064,pilot_v7_topup_rotated_rect,sample_topup_016,test,rotated_rect,-0.0015,0.0,0.008,0.006,0.001,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.000867945983394797,0.0006424092555186717,-4.752227473799024e-05,0.00034796001074074724,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0065,pilot_v7_topup_rotated_rect,sample_topup_017,test,rotated_rect,-0.0015,0.001,0.008,0.006,0.001,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007046535509182656,0.0005184782989224953,-1.501950647538779e-05,0.0003396072757007832,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0066,pilot_v7_topup_rotated_rect,sample_topup_018,train,rotated_rect,-0.003,-0.001,0.008,0.006,0.001,-10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007293150437459874,0.0007264153354479548,-3.864711424480222e-05,0.0003388944669955638,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0067,pilot_v7_topup_rotated_rect,sample_topup_019,train,rotated_rect,-0.003,0.0,0.008,0.006,0.001,-10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007765041054560741,0.0005965602110787689,-2.788174798129096e-05,0.0003222630185865667,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0068,pilot_v7_topup_rotated_rect,sample_topup_020,test,rotated_rect,-0.003,0.001,0.008,0.006,0.001,-10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007868431995847536,0.0005870516489706921,-4.449445352955014e-05,0.00036473788773621875,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0069,pilot_v7_topup_rotated_rect,sample_topup_021,test,rotated_rect,-0.0015,-0.001,0.008,0.006,0.001,-10.0,0,,3,201,"(3, 201)","(64, 128)",238,-0.0007750322263221808,0.0006769154925334558,-1.4163770308454225e-05,0.00035390147104041246,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0070,pilot_v7_topup_rotated_rect,sample_topup_022,test,rotated_rect,-0.0015,0.0,0.008,0.006,0.001,-10.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0007133318502025012,0.0006144575794741743,-1.9386640503293497e-05,0.00033266057663795616,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0071,pilot_v7_topup_rotated_rect,sample_topup_023,train,rotated_rect,-0.003,-0.001,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007436340429805002,0.0007819481902507641,8.265964986899984e-07,0.00035085952805977096,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0072,pilot_v7_topup_rotated_rect,sample_topup_024,train,rotated_rect,-0.003,0.0,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0008309586636019531,0.0006944709796825179,4.0841608612744505e-06,0.0003172901670912679,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0073,pilot_v7_topup_rotated_rect,sample_topup_025,train,rotated_rect,-0.0015,-0.001,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",237,-0.0006208940486569465,0.0006737239083254192,-1.1783210491748774e-05,0.00035108507426235137,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0074,pilot_v7_topup_rotated_rect,sample_topup_026,test,rotated_rect,-0.0015,0.0,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.000647172947744027,0.0005293770024086332,-2.534114301063366e-05,0.0003055821172399932,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0075,pilot_v7_topup_rotated_rect,sample_topup_027,test,rotated_rect,-0.0015,0.001,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",238,-0.0006005445765441687,0.0005253881223637703,-2.0709489465711066e-05,0.0002922455050798356,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0076,pilot_v7_topup_rotated_rect,sample_topup_028,train,rotated_rect,-0.003,-0.001,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.000766478789510308,0.0006610959821607318,-3.597667711206224e-05,0.00036593654660789477,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0077,pilot_v7_topup_rotated_rect,sample_topup_029,train,rotated_rect,-0.003,0.0,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007540101164447717,0.0005766456821662655,-3.630243876293865e-05,0.00030954730484936333,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0078,pilot_v7_topup_rotated_rect,sample_topup_030,train,rotated_rect,-0.003,0.001,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0007175080794928529,0.0007372444233854995,-2.1252930996547293e-05,0.0003342389780784468,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0079,pilot_v7_topup_rotated_rect,sample_topup_031,test,rotated_rect,-0.0015,-0.001,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0006336553689323707,0.0006677204437404528,-4.286566048177322e-05,0.00032114802355659395,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
rot_0080,pilot_v7_topup_rotated_rect,sample_topup_032,test,rotated_rect,-0.0015,0.0,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0006512611776031433,0.0005820540952591075,-1.498397784301943e-05,0.0002961315417464958,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
poly_0001,pilot_v5_polygon,sample_001,val,polygon,-0.003,-0.001,0.008,0.006,0.001,,4,4.4686387076031714e-05,3,201,"(3, 201)","(64, 128)",225,-0.0018712148858057937,0.001553418008574015,-6.885181258077371e-05,0.0006527657657420995,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
poly_0002,pilot_v5_polygon,sample_002,val,polygon,0.0,0.001,0.012,0.009,0.0015,,5,8.395774196654721e-05,3,201,"(3, 201)","(64, 128)",422,-0.0019027045319233134,0.001347826240716278,-5.126607341889279e-05,0.0005954610442970129,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
poly_0003,pilot_v5_polygon,sample_003,val,polygon,0.003,0.0,0.016,0.007,0.002,,6,7.72172438671812e-05,3,201,"(3, 201)","(64, 128)",390,-0.0014169388490059666,0.0017864567034616536,-2.0763584997630674e-05,0.0006283595195238292,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
poly_0004,pilot_v5_polygon,sample_004,val,polygon,-0.0015,-0.001,0.01,0.01,0.0025,,4,8.25144160253379e-05,3,201,"(3, 201)","(64, 128)",423,-0.0013923638812388156,0.0012001643712929418,-5.6656903675939174e-05,0.000506565692762411,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
poly_0005,pilot_v5_polygon,sample_005,val,polygon,0.0015,0.001,0.014,0.008,0.001,,5,8.872418966243627e-05,3,201,"(3, 201)","(64, 128)",439,-0.0019259993864172657,0.002048229151657032,-9.270655040235259e-05,0.0007479140810166547,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
poly_0006,pilot_v5_polygon,sample_006,val,polygon,-0.003,0.0,0.008,0.006,0.0015,,6,4.1963312610878255e-05,3,201,"(3, 201)","(64, 128)",209,-0.0014826417816569417,0.0012376779413934271,1.592567935187317e-05,0.0005599732795230725,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
poly_0007,pilot_v5_polygon,sample_007,val,polygon,0.0,-0.001,0.012,0.009,0.002,,4,0.00010044042621345892,3,201,"(3, 201)","(64, 128)",503,-0.0017612087825034876,0.0012725842216536945,-5.3992408266603786e-05,0.0005315140581083413,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
poly_0008,pilot_v5_polygon,sample_008,val,polygon,0.003,0.001,0.016,0.007,0.0025,,5,8.943638378143738e-05,3,201,"(3, 201)","(64, 128)",449,-0.0012657882614052706,0.0011521227436487227,-6.065949678260484e-05,0.000459410089330306,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
poly_0009,pilot_v5_polygon,sample_009,val,polygon,-0.0015,0.0,0.01,0.01,0.001,,6,6.910472220086164e-05,3,201,"(3, 201)","(64, 128)",356,-0.00187073984551231,0.0014788644682491685,-4.6713983602846e-05,0.0006984893694556368,True,True,True,True,True,True,balanced pilot_v7 single-defect mixed sample
