sample_id,mesh_validation_pass,mesh_units,mesh_source,surface_continuity_assumption,top_cap_plane,depth_sign_convention,profile_pose_to_comsol_json,steel_surface_z_m,steel_z_min_m,steel_z_max_m,defect_void_embedded_in_steel,defect_intersects_top_surface,bbox_inside_steel,is_watertight,edge_incidence_all_two,nonmanifold_edges_count,zero_area_triangles_count,volume_m3,signed_volume_m3,volume_positive,bounds_min_json,bounds_max_json,max_depth_m,target_D_m,max_depth_abs_error_m,depth_rmse_vs_target,projected_footprint_area_m2,vertex_count,face_count,top_cap_face_count,bottom_face_count,side_face_count,top_normals_mean_z,bottom_normals_mean_z,inverted_normals_flag,export_path,export_format,exact_piao_rbc,rbc_style_approximation,notes,dataset_id,split,depth_bin,size_bin,aspect_bin,curvature_template,geometry_method
rbc_pilot_026_shallow_medium_balanced_boxy,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,6.695491134375e-08,6.695491134375e-08,True,"[-0.0075,-0.0039375,-0.0013]","[0.0075,0.0039375,0.0]",0.0013,0.0013,0.0,0.0,9.758780152480948e-05,682,1360,592,592,176,1.0,-0.9502000164422326,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_026_shallow_medium_balanced_boxy.stl,ascii_stl,False,True,active_cells=296; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,shallow,medium_balanced,balanced,boxy,imported_watertight_mesh_solid
rbc_pilot_027_shallow_large_wide_boxy,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,2.0601511171875014e-07,2.0601511171875014e-07,True,"[-0.01125,-0.0065625,-0.0016]","[0.01125,0.0065625,0.0]",0.0016,0.0016,0.0,0.0,0.00024156980377452837,682,1360,592,592,176,1.0,-0.9696513932135162,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_027_shallow_large_wide_boxy.stl,ascii_stl,False,True,active_cells=296; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,shallow,large_wide,wide,boxy,imported_watertight_mesh_solid
rbc_pilot_028_shallow_elongated_boxy,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,6.953010405468753e-08,6.953010405468753e-08,True,"[-0.008437499999999999,-0.002625,-0.0018]","[0.008437499999999999,0.002625,0.0]",0.0018,0.0018,0.0,0.0,7.199100112485945e-05,682,1360,592,592,176,1.0,-0.8630087752380272,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_028_shallow_elongated_boxy.stl,ascii_stl,False,True,active_cells=296; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,val,shallow,elongated,narrow,boxy,imported_watertight_mesh_solid
rbc_pilot_029_medium_small_compact_boxy,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,6.609651808593763e-08,6.609651808593763e-08,True,"[-0.005625,-0.0030625,-0.0022]","[0.005625,0.0030625,0.0]",0.0022,0.0022,0.0,0.0,5.6792900887389124e-05,682,1360,592,592,176,1.0,-0.8282415931514827,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_029_medium_small_compact_boxy.stl,ascii_stl,False,True,active_cells=296; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,medium,small_compact,compact,boxy,imported_watertight_mesh_solid
rbc_pilot_030_medium_medium_balanced_boxy,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.8552091031250026e-07,1.8552091031250026e-07,True,"[-0.00890625,-0.004593750000000001,-0.0026]","[0.00890625,0.004593750000000001,0.0]",0.0026,0.0026,0.0,0.0,0.0001335833020872392,682,1360,592,592,176,1.0,-0.8801765896821454,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_030_medium_medium_balanced_boxy.stl,ascii_stl,False,True,active_cells=296; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,medium,medium_balanced,balanced,boxy,imported_watertight_mesh_solid
rbc_pilot_031_medium_large_wide_boxy,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,5.238899868603517e-07,5.238899868603517e-07,True,"[-0.012656249999999999,-0.007656250000000001,-0.0031]","[0.012656249999999999,0.007656250000000001,0.0]",0.0031,0.0031,0.0,0.0,0.00031676040494938156,682,1360,592,592,176,1.0,-0.9240208136646478,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_031_medium_large_wide_boxy.stl,ascii_stl,False,True,active_cells=296; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,medium,large_wide,wide,boxy,imported_watertight_mesh_solid
rbc_pilot_032_medium_elongated_boxy,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,2.403509643749998e-07,2.403509643749998e-07,True,"[-0.01125,-0.0035,-0.0035]","[0.01125,0.0035,0.0]",0.0035,0.0035,0.0,0.0,0.000129583802024747,682,1360,592,592,176,1.0,-0.7775100167751899,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_032_medium_elongated_boxy.stl,ascii_stl,False,True,active_cells=296; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,test,medium,elongated,narrow,boxy,imported_watertight_mesh_solid
rbc_pilot_033_deep_small_compact_boxy,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.8026322693749993e-07,1.8026322693749993e-07,True,"[-0.0065625,-0.0035,-0.0045]","[0.0065625,0.0035,0.0]",0.0045,0.0045,0.0,0.0,7.51906011748532e-05,682,1360,592,592,176,1.0,-0.6697506086953572,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_033_deep_small_compact_boxy.stl,ascii_stl,False,True,active_cells=296; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,deep,small_compact,compact,boxy,imported_watertight_mesh_solid
rbc_pilot_034_deep_medium_balanced_boxy,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,4.721179696406246e-07,4.721179696406246e-07,True,"[-0.010312499999999999,-0.00525,-0.005]","[0.010312499999999999,0.00525,0.0]",0.005,0.005,0.0,0.0,0.00017837770278715176,682,1360,592,592,176,1.0,-0.7620644936026466,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_034_deep_medium_balanced_boxy.stl,ascii_stl,False,True,active_cells=296; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,deep,medium_balanced,balanced,boxy,imported_watertight_mesh_solid
rbc_pilot_035_deep_large_wide_boxy,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.1802949253906256e-06,1.1802949253906256e-06,True,"[-0.014062499999999999,-0.00875,-0.0055]","[0.014062499999999999,0.00875,0.0]",0.0055,0.0055,0.0,0.0,0.00040554930633670823,682,1360,592,592,176,1.0,-0.8482650220430435,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_035_deep_large_wide_boxy.stl,ascii_stl,False,True,active_cells=296; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,val,deep,large_wide,wide,boxy,imported_watertight_mesh_solid
rbc_pilot_036_deep_elongated_boxy,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,6.437972337890621e-07,6.437972337890621e-07,True,"[-0.014062499999999999,-0.004375,-0.006]","[0.014062499999999999,0.004375,0.0]",0.006,0.006,0.0,0.0,0.0002023747031621049,682,1360,592,592,176,1.0,-0.6899209313292224,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_036_deep_elongated_boxy.stl,ascii_stl,False,True,active_cells=296; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,test,deep,elongated,narrow,boxy,imported_watertight_mesh_solid
rbc_pilot_037_shallow_small_compact_LD_dominant,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,2.02859971875e-08,2.02859971875e-08,True,"[-0.004375,-0.002625,-0.001]","[0.004375,0.002625,0.0]",0.001,0.001,0.0,9.773316845476745e-06,3.9195100612423476e-05,654,1304,568,568,168,1.0,-0.9319566253511864,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_037_shallow_small_compact_LD_dominant.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,val,shallow,small_compact,compact,LD_dominant,imported_watertight_mesh_solid
rbc_pilot_038_shallow_medium_balanced_LD_dominant,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,6.329231634375007e-08,6.329231634375007e-08,True,"[-0.007,-0.0039375,-0.0013]","[0.007,0.0039375,0.0]",0.0013,0.0013,0.0,1.2705241228798338e-05,9.358830146231728e-05,654,1304,568,568,168,1.0,-0.9484618382712523,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_038_shallow_medium_balanced_LD_dominant.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,test,shallow,medium_balanced,balanced,LD_dominant,imported_watertight_mesh_solid
rbc_pilot_039_shallow_large_wide_LD_dominant,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.947455739843751e-07,1.947455739843751e-07,True,"[-0.0105,-0.0065625,-0.0016]","[0.0105,0.0065625,0.0]",0.0016,0.0016,0.0,1.5637283483395096e-05,0.00023917010373703307,654,1304,568,568,168,1.0,-0.9689159743833261,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_039_shallow_large_wide_LD_dominant.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,shallow,large_wide,wide,LD_dominant,imported_watertight_mesh_solid
rbc_pilot_040_shallow_elongated_LD_dominant,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,6.572663789062504e-08,6.572663789062504e-08,True,"[-0.007875,-0.002625,-0.0018]","[0.007875,0.002625,0.0]",0.0018,0.0018,0.0,1.7591958477306564e-05,6.959130108736414e-05,654,1304,568,568,168,1.0,-0.8528927258218014,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_040_shallow_elongated_LD_dominant.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,shallow,elongated,narrow,LD_dominant,imported_watertight_mesh_solid
rbc_pilot_041_medium_small_compact_LD_dominant,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,6.248087753906251e-08,6.248087753906251e-08,True,"[-0.00525,-0.0030625,-0.0022]","[0.00525,0.0030625,0.0]",0.0022,0.0022,0.0,2.1501290057591257e-05,5.519310086239225e-05,654,1304,568,568,168,1.0,-0.82054008189016,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_041_medium_small_compact_LD_dominant.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,val,medium,small_compact,compact,LD_dominant,imported_watertight_mesh_solid
rbc_pilot_042_medium_medium_balanced_LD_dominant,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.7537245285546846e-07,1.7537245285546846e-07,True,"[-0.0083125,-0.004593750000000001,-0.0026]","[0.0083125,0.004593750000000001,0.0]",0.0026,0.0026,0.0,2.541061508479807e-05,0.00013038370203724545,654,1304,568,568,168,1.0,-0.8747896043504844,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_042_medium_medium_balanced_LD_dominant.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,medium,medium_balanced,balanced,LD_dominant,imported_watertight_mesh_solid
rbc_pilot_043_medium_large_wide_LD_dominant,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,4.952319233203134e-07,4.952319233203134e-07,True,"[-0.0118125,-0.007656250000000001,-0.0031]","[0.0118125,0.007656250000000001,0.0]",0.0031,0.0031,0.0,3.0297255124911484e-05,0.00031196100487439096,654,1304,568,568,168,1.0,-0.9218303679912176,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_043_medium_large_wide_LD_dominant.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,medium,large_wide,wide,LD_dominant,imported_watertight_mesh_solid
rbc_pilot_044_medium_elongated_LD_dominant,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,2.2720318162499996e-07,2.2720318162499996e-07,True,"[-0.0105,-0.0035,-0.0035]","[0.0105,0.0035,0.0]",0.0035,0.0035,0.0,3.4206541051924594e-05,0.00012638420197475325,654,1304,568,568,168,1.0,-0.7604474945182513,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_044_medium_elongated_LD_dominant.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,medium,elongated,narrow,LD_dominant,imported_watertight_mesh_solid
rbc_pilot_045_deep_small_compact_LD_dominant,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.7040238381249982e-07,1.7040238381249982e-07,True,"[-0.006125,-0.0035,-0.0045]","[0.006125,0.0035,0.0]",0.0045,0.0045,0.0,4.39798574971303e-05,7.279090113735789e-05,654,1304,568,568,168,1.0,-0.6543584374497166,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_045_deep_small_compact_LD_dominant.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,test,deep,small_compact,compact,LD_dominant,imported_watertight_mesh_solid
rbc_pilot_046_deep_medium_balanced_LD_dominant,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,4.4629195204687464e-07,4.4629195204687464e-07,True,"[-0.009625,-0.00525,-0.005]","[0.009625,0.00525,0.0]",0.005,0.005,0.0,4.8866531784121556e-05,0.00017517810273715798,654,1304,568,568,168,1.0,-0.7499630322226368,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_046_deep_medium_balanced_LD_dominant.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,deep,medium_balanced,balanced,LD_dominant,imported_watertight_mesh_solid
rbc_pilot_047_deep_large_wide_LD_dominant,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.1157298921874975e-06,1.1157298921874975e-06,True,"[-0.013125,-0.00875,-0.0055]","[0.013125,0.00875,0.0]",0.0055,0.0055,0.0,5.3753179427165534e-05,0.000395950506186727,654,1304,568,568,168,1.0,-0.843066451575923,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_047_deep_large_wide_LD_dominant.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,deep,large_wide,wide,LD_dominant,imported_watertight_mesh_solid
rbc_pilot_048_deep_elongated_LD_dominant,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,6.085799402343749e-07,6.085799402343749e-07,True,"[-0.013125,-0.004375,-0.006]","[0.013125,0.004375,0.0]",0.006,0.006,0.0,5.863985389217313e-05,0.00019837520309961271,654,1304,568,568,168,1.0,-0.6670766678826592,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_048_deep_elongated_LD_dominant.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,deep,elongated,narrow,LD_dominant,imported_watertight_mesh_solid
rbc_pilot_049_shallow_small_compact_WD_dominant,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,2.0619295781249972e-08,2.0619295781249972e-08,True,"[-0.004375,-0.002625,-0.001]","[0.004375,0.002625,0.0]",0.001,0.001,0.0,9.8885984814131e-06,3.9195100612423476e-05,654,1304,568,568,168,1.0,-0.9378735733784298,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_049_shallow_small_compact_WD_dominant.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,shallow,small_compact,compact,WD_dominant,imported_watertight_mesh_solid
rbc_pilot_050_shallow_medium_balanced_WD_dominant,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,6.433220671875005e-08,6.433220671875005e-08,True,"[-0.007,-0.0039375,-0.0013]","[0.007,0.0039375,0.0]",0.0013,0.0013,0.0,1.2855182821814045e-05,9.358830146231728e-05,654,1304,568,568,168,1.0,-0.9532431699678019,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_050_shallow_medium_balanced_WD_dominant.stl,ascii_stl,False,True,active_cells=284; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,shallow,medium_balanced,balanced,WD_dominant,imported_watertight_mesh_solid
