split,sample_index,hard_case_type,component_slot,presence_true,presence_pred,presence_correct,type_true,type_pred,type_correct,true_center_x_bin,pred_center_x_bin,true_center_y_bin,pred_center_y_bin,x_bin_correct,y_bin_correct,both_bins_correct,center_offset_error,center_coord_error,center_grid_error,local_vertex_grid_mae,local_vertex_grid_max_error,decoded_vertex_mae,pred_area,target_area,area_diff,polygon_iou,zero_iou,is_true_rotated,is_true_multi_component,signed_area_flip,pred_signed_area,true_signed_area,true_center_x,true_center_y,pred_center_x,pred_center_y,true_bin_center_x,true_bin_center_y,pred_bin_center_x,pred_bin_center_y
train,21,x_bin_wrong_like,1,False,False,True,-1,0,True,0,17,0,5,False,False,False,0.26871833205223083,0.015636448938448837,38.980599832593875,0.0,0.0,0.0,190,189,1,0.9947368421052631,False,True,False,False,-8.718118206369748e-06,0.0,0.0,0.0,0.015624896623194218,-0.0006009500139043666,-0.03839195892214775,-0.00919191911816597,0.016281407326459885,-0.0011111116036772728
train,21,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.2927364408969879,0.018286645351463647,45.707674276508854,0.0,0.0,0.0,190,189,1,0.9947368421052631,False,True,False,False,-4.616100251187327e-06,0.0,0.0,0.0,-0.018256717128679156,0.0010457905591465533,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,22,x_bin_wrong_like,0,True,True,True,0,0,True,10,10,5,5,True,True,True,0.002874329686164856,1.5644227868038465e-05,0.03951190028429718,0.011444538831710815,0.019311904907226562,8.580527719459496e-06,226,224,2,0.9911504424778761,False,False,False,False,-1.7699060201859944e-05,-1.7649776705139536e-05,-0.006553657080075936,-0.0010399999737273902,-0.006569219403900206,-0.0010384012421127409,-0.0062311552464962006,-0.0011111116036772728,-0.0062311552464962006,-0.0011111116036772728
train,22,x_bin_wrong_like,1,False,False,True,-1,0,True,0,7,0,7,False,False,False,0.16755661368370056,0.016155833573519237,41.68619385240903,0.0,0.0,0.0,226,224,2,0.9911504424778761,False,False,False,False,-8.377018817778883e-06,0.0,0.0,0.0,-0.0159471589140594,0.002588258299510926,-0.03839195892214775,-0.00919191911816597,-0.015879396349191666,0.002121211960911751
train,22,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.09486594796180725,0.01919660692967329,47.834084168071634,0.0,0.0,0.0,226,224,2,0.9911504424778761,False,False,False,False,-3.994280376795134e-06,0.0,0.0,0.0,-0.019185385666787624,0.0006562731359736063,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,23,x_bin_wrong_like,0,True,True,True,0,0,True,17,17,5,5,True,True,True,0.003259371966123581,1.6854342484346206e-05,0.04279559695562999,0.008667796850204468,0.013927459716796875,9.370527550345287e-06,238,238,0,1.0,False,False,False,False,-1.9677295380219533e-05,-1.9636146440652803e-05,0.016119709238409996,-0.0005199999941396527,0.016102974768728018,-0.0005179934087209404,0.016281407326459885,-0.0011111116036772728,0.016281407326459885,-0.0011111116036772728
train,23,x_bin_wrong_like,1,False,False,True,-1,0,True,0,7,0,7,False,False,False,0.20109769701957703,0.015426927654701206,39.64743262980161,0.0,0.0,0.0,238,238,0,1.0,False,False,False,False,-9.066912661188226e-06,0.0,0.0,0.0,-0.015250156866386533,0.002328693284653127,-0.03839195892214775,-0.00919191911816597,-0.015879396349191666,0.002121211960911751
train,23,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.030851885676383972,0.019128062553484433,47.62281034904054,0.0,0.0,0.0,238,238,0,1.0,False,False,False,False,-4.614445675624288e-06,0.0,0.0,0.0,-0.01912238821387291,0.0004658820107579231,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,24,x_bin_wrong_like,0,True,True,True,0,0,True,6,6,6,6,True,True,True,0.003184627741575241,1.7856041956864174e-05,0.04473953051453927,0.008639603853225708,0.013673782348632812,9.532610420137644e-06,210,210,0,1.0,False,False,False,False,-1.783057794613581e-05,-1.7789630643482574e-05,-0.019417978823184967,0.0,-0.019435790833085775,1.2532109394669533e-06,-0.01909547671675682,0.0005050506442785263,-0.01909547671675682,0.0005050506442785263
train,24,x_bin_wrong_like,1,False,False,True,-1,0,True,0,7,0,7,False,False,False,0.27570706605911255,0.015887198589300763,41.26639770234704,0.0,0.0,0.0,210,210,0,1.0,False,False,False,False,-1.0574219695366348e-05,0.0,0.0,0.0,-0.015642800135537982,0.002775947214104235,-0.03839195892214775,-0.00919191911816597,-0.015879396349191666,0.002121211960911751
train,24,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.34971100091934204,0.017957792779736834,44.92069638584141,0.0,0.0,0.0,210,210,0,1.0,False,False,False,False,-5.512496586188454e-06,0.0,0.0,0.0,-0.01792361680418253,0.001107376258005388,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,25,x_bin_wrong_like,0,True,True,True,0,0,True,20,20,6,6,True,True,True,0.003281187266111374,1.6752177958183385e-05,0.04273950264285778,0.014755725860595703,0.025012969970703125,9.411822247784585e-06,231,224,7,0.9696969696969697,False,False,False,False,-1.8924986455079538e-05,-1.886103594198437e-05,0.025607147254049778,0.0010399999882793054,0.02559054270386696,0.0010422190825920552,0.025929652154445648,0.0005050506442785263,0.025929652154445648,0.0005050506442785263
train,25,x_bin_wrong_like,1,False,False,True,-1,0,True,0,16,0,7,False,False,False,0.5186766386032104,0.014380388800603484,38.366217483333905,0.0,0.0,0.0,231,224,7,0.9696969696969697,False,False,False,False,-7.971176341399987e-06,0.0,0.0,0.0,0.014010395156219602,0.0032410506973974407,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.002121211960911751
train,25,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.17916585505008698,0.01968829049074665,48.98815956447665,0.0,0.0,0.0,231,224,7,0.9696969696969697,False,False,False,False,-3.926598019007296e-06,0.0,0.0,0.0,-0.01968645164743066,0.00026907987921731547,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,26,x_bin_wrong_like,0,True,True,True,0,0,True,9,9,7,7,True,True,True,0.002525651827454567,1.3599642957608819e-05,0.03431894967635547,0.010590285062789917,0.018701553344726562,7.441260095220059e-06,204,204,0,1.0,False,False,False,False,-1.7159264630533852e-05,-1.7114073963079733e-05,-0.009608933352865279,0.001560000004246831,-0.009622465819120407,0.0015613500581821427,-0.009447235614061356,0.002121211960911751,-0.009447235614061356,0.002121211960911751
train,26,x_bin_wrong_like,1,False,False,True,-1,0,True,0,7,0,7,False,False,False,0.3458991050720215,0.016355633406483362,42.8979836720767,0.0,0.0,0.0,204,204,0,1.0,False,False,False,False,-9.198138771261818e-06,0.0,0.0,0.0,-0.01604387117549777,0.003178197890520096,-0.03839195892214775,-0.00919191911816597,-0.015879396349191666,0.002121211960911751
train,26,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.20521210134029388,0.018732270875385173,46.80846014565665,0.0,0.0,0.0,204,204,0,1.0,False,False,False,False,-4.638625770248613e-06,0.0,0.0,0.0,-0.018703398294746876,0.0010396462748758495,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,27,x_bin_wrong_like,0,True,True,True,1,1,True,5,5,5,5,True,True,True,0.002895195037126541,1.7570092168744333e-05,0.04376207767500576,0.012308090925216675,0.023502349853515625,9.348179446533322e-06,229,228,1,0.9869565217391304,False,True,False,False,-1.8136087748799143e-05,-1.8085926980161238e-05,-0.022473255172371864,-0.0010400000028312206,-0.022490817587822676,-0.0010394806740805507,-0.022311557084321976,-0.0011111116036772728,-0.022311557084321976,-0.0011111116036772728
train,27,x_bin_wrong_like,1,False,False,True,-1,0,True,0,17,0,5,False,False,False,0.17351888120174408,0.015993123792512418,39.90359040562508,0.0,0.0,0.0,229,228,1,0.9869565217391304,False,True,False,False,-8.63770026589897e-06,0.0,0.0,0.0,0.015976697904989123,-0.0007246604000101797,-0.03839195892214775,-0.00919191911816597,0.016281407326459885,-0.0011111116036772728
train,27,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.29530656337738037,0.018321262597995557,45.805269098896616,0.0,0.0,0.0,229,228,1,0.9869565217391304,False,True,False,False,-4.925520224642577e-06,0.0,0.0,0.0,-0.018289764411747456,0.0010738626297097653,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,28,x_bin_wrong_like,0,True,True,True,0,0,True,4,4,6,6,True,True,True,0.0027558431029319763,1.513088084852297e-05,0.03803069451291446,0.012225449085235596,0.020465850830078125,8.237635483965278e-06,210,210,0,1.0,False,False,False,False,-1.9156461252096946e-05,-1.9100442603965607e-05,-0.025850138626992702,0.0,-0.025865215808153152,1.2736418284475803e-06,-0.02552763745188713,0.0005050506442785263,-0.02552763745188713,0.0005050506442785263
train,28,x_bin_wrong_like,1,False,False,True,-1,0,True,0,17,0,5,False,False,False,0.43514955043792725,0.015578199388895693,38.751494648262636,0.0,0.0,0.0,210,210,0,1.0,False,False,False,False,-1.0411968473352884e-05,0.0,0.0,0.0,0.015578101156279445,-5.5322372645605356e-05,-0.03839195892214775,-0.00919191911816597,0.016281407326459885,-0.0011111116036772728
train,28,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.1803639829158783,0.018836011973815833,47.04979940538951,0.0,0.0,0.0,210,210,0,1.0,False,False,False,False,-5.154338590397661e-06,0.0,0.0,0.0,-0.018809423549100757,0.0010004663054132834,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,29,x_bin_wrong_like,0,True,True,True,1,1,True,11,11,6,6,True,True,True,0.0030905534513294697,1.658694566754071e-05,0.041813698557853274,0.011977553367614746,0.02375316619873047,9.047900675795972e-06,217,217,0,0.9908256880733946,False,True,False,False,-1.8134792601288218e-05,-1.8085926246614883e-05,-0.0031767727341502905,0.0005200000014156103,-0.003193283802829683,0.0005215847340878099,-0.0030150748789310455,0.0005050506442785263,-0.0030150748789310455,0.0005050506442785263
train,29,x_bin_wrong_like,1,False,False,True,-1,0,True,0,16,0,7,False,False,False,0.21582385897636414,0.013210889126733691,34.92743882797293,0.0,0.0,0.0,217,217,0,0.9908256880733946,False,True,False,False,-7.865039604458297e-06,0.0,0.0,0.0,0.012918320950120687,0.002764882519841194,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.002121211960911751
train,29,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.23472610116004944,0.01985654081875706,49.51607290847139,0.0,0.0,0.0,217,217,0,0.9908256880733946,False,True,False,False,-3.7350789298160156e-06,0.0,0.0,0.0,-0.019839817192405462,0.0008147803746396676,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,0,bins_correct_center_or_offset_bad,0,True,True,True,1,0,False,19,20,3,7,False,False,False,0.3350684642791748,0.006356563209434226,30.52548019558419,0.7731305509805679,1.0749835968017578,0.003942275885492563,110,71,39,0.0,True,True,False,False,-8.941165447641096e-06,-6.172443920125521e-06,0.02392674470320344,-0.004166666651144624,0.02570999087765813,0.0019346388580743223,0.022713564336299896,-0.004343434236943722,0.025929652154445648,0.002121211960911751
val,0,bins_correct_center_or_offset_bad,1,False,False,True,-1,0,True,0,7,0,7,False,False,False,0.3555442690849304,0.015855510536425525,41.55306509545655,0.0,0.0,0.0,110,71,39,0.0,True,True,False,False,-3.882241303624192e-06,0.0,0.0,0.0,-0.015558123122900724,0.0030564717017114162,-0.03839195892214775,-0.00919191911816597,-0.015879396349191666,0.002121211960911751
val,0,bins_correct_center_or_offset_bad,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.10198961198329926,0.018803131875433678,46.871552159840924,0.0,0.0,0.0,110,71,39,0.0,True,True,False,False,-1.9600474552173967e-06,0.0,0.0,0.0,-0.01878969930112362,0.0007106113553163595,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,1,bins_correct_center_or_offset_bad,0,True,True,True,1,0,False,18,17,5,5,False,True,False,0.24279536306858063,0.004567265769098787,11.370039974137518,7.754259869456291,22.774998664855957,0.0036868113093078136,130,76,54,0.2716049382716049,False,True,False,False,-1.1387859590182472e-05,-6.362073763400381e-06,0.020710664335638285,-0.0010000000038417056,0.0161446169950068,-0.0008945092995418236,0.01949748769402504,-0.0011111116036772728,0.016281407326459885,-0.0011111116036772728
val,1,bins_correct_center_or_offset_bad,1,False,False,True,-1,0,True,0,7,0,7,False,False,False,0.28507083654403687,0.015557611197731927,40.3781026988843,0.0,0.0,0.0,130,76,54,0.2716049382716049,False,True,False,False,-5.42647863881196e-06,0.0,0.0,0.0,-0.015322919003665447,0.0026921031530946493,-0.03839195892214775,-0.00919191911816597,-0.015879396349191666,0.002121211960911751
val,1,bins_correct_center_or_offset_bad,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.11313517391681671,0.019532537951201138,48.65217300238777,0.0,0.0,0.0,130,76,54,0.2716049382716049,False,True,False,False,-2.7886839789110942e-06,0.0,0.0,0.0,-0.019523703958839178,0.0005873861955478787,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,2,both_bins_wrong_like,0,True,True,True,1,1,True,10,10,4,3,True,False,False,0.11861895769834518,0.0012679116305629391,6.269797698659477,0.9177088141441345,1.8494091033935547,0.0009475061669945717,97,84,13,0.0,True,True,False,False,-8.905043059969676e-06,-6.826666280141525e-06,-0.005782244494184852,-0.0030189899262040854,-0.005716212559491396,-0.004285180941224098,-0.0062311552464962006,-0.0027272729203104973,-0.0062311552464962006,-0.004343434236943722
val,2,both_bins_wrong_like,1,False,False,True,-1,0,True,0,19,0,7,False,False,False,0.14676010608673096,0.022890052305556054,57.92422436489843,0.0,0.0,0.0,97,84,13,0.0,True,True,False,False,-5.152198450465717e-06,0.0,0.0,0.0,0.022754683159291744,0.002485737088136375,-0.03839195892214775,-0.00919191911816597,0.022713564336299896,0.002121211960911751
val,2,both_bins_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.09904364496469498,0.019337016456827165,48.17494166142651,0.0,0.0,0.0,97,84,13,0.0,True,True,False,False,-2.314632256585037e-06,0.0,0.0,0.0,-0.019326940178871155,0.0006241704686544836,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,3,both_bins_wrong_like,0,True,True,True,1,1,True,13,9,4,5,False,False,False,0.3757704794406891,0.011561124433306999,29.126570721820105,6.164014935493469,17.05053472518921,0.006294769234955311,33,152,-119,0.0,True,True,True,False,-2.5308949393444647e-06,-7.111110675037596e-06,0.0019385818159207702,-0.0021575757418759167,-0.009572093840688467,-0.0010787133360281587,0.0034170858561992645,-0.0027272729203104973,-0.009447235614061356,-0.0011111116036772728
val,3,both_bins_wrong_like,1,True,False,False,0,0,True,15,7,5,7,False,False,False,0.19929563999176025,0.02473393635164546,63.01537157837583,1.5101617723703384,2.3136448860168457,0.013855533674359322,33,152,-119,0.0,True,True,True,False,-1.9354301727244824e-06,-4.693333654999738e-06,0.008338581770658493,-0.0007575757626909763,-0.01618972048163414,0.00242518971208483,0.009849246591329575,-0.0011111116036772728,-0.015879396349191666,0.002121211960911751
val,3,both_bins_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.12458068877458572,0.018691895274946812,46.59738087115677,0.0,0.0,0.0,33,152,-119,0.0,True,True,True,False,-1.0470718476143976e-06,0.0,0.0,0.0,-0.018678118009120226,0.000717535091098398,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,4,geometry_or_type_interaction,0,True,True,True,1,1,True,14,15,5,5,False,True,False,0.20546674728393555,0.0035216824186644524,9.042712808856109,3.5027818651869893,8.97688764333725,0.002033049939200282,34,102,-68,0.0,True,True,True,False,-1.2218376283265435e-06,-4.77866672071865e-06,0.0059733333182521164,-0.0004800000024260953,0.009455806110054255,-0.0010040518245659769,0.0066331662237644196,-0.0011111116036772728,0.009849246591329575,-0.0011111116036772728
val,4,geometry_or_type_interaction,1,True,True,True,0,0,True,16,17,6,5,False,False,False,0.21486586332321167,0.002606541959416556,8.979307623760812,1.7704138606786728,3.153151035308838,0.0018082542810589075,34,102,-68,0.0,True,True,True,False,-1.60864168185319e-06,-3.754666172732922e-06,0.013795555103570223,0.0005199999941396527,0.0159605264198035,-0.0009315371862612665,0.01306532695889473,0.0005050506442785263,0.016281407326459885,-0.0011111116036772728
val,4,geometry_or_type_interaction,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.07910566031932831,0.01864653065885294,46.426804185630104,0.0,0.0,0.0,34,102,-68,0.0,True,True,True,False,-9.846653672701674e-07,0.0,0.0,0.0,-0.018640610855072737,0.00046982183994259685,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,5,geometry_or_type_interaction,0,True,True,True,1,1,True,5,6,4,7,False,False,False,0.2639029324054718,0.005037511108939246,23.657052292446316,1.4829668998718262,2.533022880554199,0.0032652881927788258,49,102,-53,0.0,True,True,True,False,-2.3050727421085326e-06,-4.778666285497465e-06,-0.021262222435325384,-0.002586666669230908,-0.019420363940298557,0.0021020512212999165,-0.022311557084321976,-0.0027272729203104973,-0.01909547671675682,0.002121211960911751
val,5,geometry_or_type_interaction,1,True,True,True,0,0,True,8,7,5,7,False,False,False,0.35468789935112,0.004625023284288405,20.472801758950357,1.31869176030159,2.3064489364624023,0.003175671212375164,49,102,-53,0.0,True,True,True,False,-1.97822962476335e-06,-3.754666625976552e-06,-0.013439999893307686,-0.0015866666799411178,-0.015834305435419083,0.0023703702609054744,-0.01266331598162651,-0.0011111116036772728,-0.015879396349191666,0.002121211960911751
val,5,geometry_or_type_interaction,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.09370193630456924,0.018937316736813224,47.21074565602401,0.0,0.0,0.0,49,102,-53,0.0,True,True,True,False,-1.1041563664749253e-06,0.0,0.0,0.0,-0.018923147581517696,0.0007324280159082264,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,6,rare_y_bin_wrong,0,True,True,True,1,1,True,13,13,4,8,True,False,False,0.014206528663635254,0.006472278915175748,32.036007976528936,0.17650526762008667,0.3899545669555664,0.0032943920232355595,140,140,0,0.0,True,True,False,False,-9.888530620048549e-06,-1.0472888185286573e-05,0.004799999936949462,-0.0033333333558402956,0.0047212205827236176,0.003138466097880155,0.0034170858561992645,-0.0027272729203104973,0.0034170858561992645,0.0037373732775449753
val,6,rare_y_bin_wrong,1,False,False,True,-1,0,True,0,11,0,5,False,False,False,0.42610079050064087,0.004051302542642555,10.122531213040903,0.0,0.0,0.0,140,140,0,0.0,True,True,False,False,-6.733594565863677e-06,0.0,0.0,0.0,-0.004045183886773884,-0.00022257496311794966,-0.03839195892214775,-0.00919191911816597,-0.0030150748789310455,-0.0011111116036772728
val,6,rare_y_bin_wrong,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.38326698541641235,0.01804696039858739,45.25297235640318,0.0,0.0,0.0,140,140,0,0.0,True,True,False,False,-4.21348166291342e-06,0.0,0.0,0.0,-0.01799764367751777,0.0013332672970136628,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,7,x_bin_wrong_like,0,True,True,True,1,1,True,13,13,6,8,True,False,False,0.33458518981933594,0.002478855836260737,12.050173476097347,8.054928556084633,20.94210195541382,0.0038659023120999336,46,202,-156,0.0,True,True,False,False,-3.715967993902944e-06,-1.692444480493457e-05,0.0032553880591876805,0.0010400000028312206,0.003796089207753539,0.003459166910033673,0.0034170858561992645,0.0005050506442785263,0.0034170858561992645,0.0037373732775449753
val,7,x_bin_wrong_like,1,False,False,True,-1,0,True,0,11,0,5,False,False,False,0.3309793472290039,0.003655896298648346,9.208207483847174,0.0,0.0,0.0,46,202,-156,0.0,True,True,False,False,-3.6892892272432683e-06,0.0,0.0,0.0,-0.003640259732492268,-0.00033776741474866867,-0.03839195892214775,-0.00919191911816597,-0.0030150748789310455,-0.0011111116036772728
val,7,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.23135221004486084,0.018644637415241083,46.61054643448261,0.0,0.0,0.0,46,202,-156,0.0,True,True,False,False,-2.2721026788304934e-06,0.0,0.0,0.0,-0.018613020423799753,0.0010853455896722153,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,8,x_bin_wrong_like,0,True,True,True,0,1,False,12,11,5,2,False,False,False,0.23136882483959198,0.006367053156266889,28.546388072468186,8.135985884815454,19.421442985534668,0.005506540182977915,27,224,-197,0.0,True,False,False,False,-2.005731789421559e-06,-1.6438518367926414e-05,-0.00012149638496339321,-0.0005200000050535891,-0.00324268257827498,-0.00606955518014729,0.0002010054886341095,-0.0011111116036772728,-0.0030150748789310455,-0.0059595960192382336
val,8,x_bin_wrong_like,1,False,False,True,-1,0,True,0,17,0,5,False,False,False,0.3431539833545685,0.015499995745487445,38.592090111048634,0.0,0.0,0.0,27,224,-197,0.0,True,False,False,False,-2.443734492432414e-06,0.0,0.0,0.0,0.015495123574510217,-0.00038860458153067157,-0.03839195892214775,-0.00919191911816597,0.016281407326459885,-0.0011111116036772728
val,8,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.32184499502182007,0.01814648854296478,45.3898760781344,0.0,0.0,0.0,27,224,-197,0.0,True,False,False,False,-1.5253257605187627e-06,0.0,0.0,0.0,-0.018112341407686472,0.0011127152247354388,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,9,x_bin_wrong_like,0,True,True,True,0,0,True,15,14,5,5,False,True,False,0.2095714509487152,0.0029250054653264393,7.593936292587121,6.2117011696100235,10.530959129333496,0.0023634592071175575,24,238,-214,0.10084033613445378,False,False,False,False,-2.4718579332944047e-06,-1.7114073274935828e-05,0.009687548386864364,-0.0005200000050535891,0.006807013065554202,-0.0010281075083184987,0.009849246591329575,-0.0011111116036772728,0.0066331662237644196,-0.0011111116036772728
val,9,x_bin_wrong_like,1,False,False,True,-1,0,True,0,7,0,7,False,False,False,0.10161471366882324,0.016144565002097065,41.45767473546537,0.0,0.0,0.0,24,238,-214,0.10084033613445378,False,False,False,False,-1.5241325291440525e-06,0.0,0.0,0.0,-0.01596440840512514,0.002405128558166325,-0.03839195892214775,-0.00919191911816597,-0.015879396349191666,0.002121211960911751
val,9,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.08562973141670227,0.018802426965693758,46.84963933183912,0.0,0.0,0.0,24,238,-214,0.10084033613445378,False,False,False,False,-8.361070552038573e-07,0.0,0.0,0.0,-0.018791739363223314,0.0006338702587527223,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
test,0,bins_correct_center_or_offset_bad,0,True,True,True,1,1,True,12,13,3,8,False,False,False,0.1708235740661621,0.008560254684484507,41.116213833513584,2.7549529671669006,5.454860687255859,0.005306274630129337,119,61,58,0.0,True,True,False,False,-9.645928467414354e-06,-5.319111796691148e-06,0.0014141819556243718,-0.004799999995157123,0.0038079952355474234,0.0034187358105555177,0.0002010054886341095,-0.004343434236943722,0.0034170858561992645,0.0037373732775449753
test,0,bins_correct_center_or_offset_bad,1,False,False,True,-1,0,True,0,17,0,6,False,False,False,0.5034447908401489,0.015061722876236364,38.01123700314355,0.0,0.0,0.0,119,61,58,0.0,True,True,False,False,-6.5100124585427055e-06,0.0,0.0,0.0,0.014986949972808361,0.0014989417977631092,-0.03839195892214775,-0.00919191911816597,0.016281407326459885,0.0005050506442785263
test,0,bins_correct_center_or_offset_bad,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.47713834047317505,0.01705197122379628,42.700954369673354,0.0,0.0,0.0,119,61,58,0.0,True,True,False,False,-4.415561321630362e-06,0.0,0.0,0.0,-0.017013201490044594,0.0011492161138448864,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
test,1,bins_correct_center_or_offset_bad,0,True,True,True,0,0,True,14,14,6,6,True,True,True,0.030014969408512115,0.00015474570720390129,0.39264503979354287,0.5113641023635864,0.6462888717651367,0.0001596913643879816,55,76,-21,0.7236842105263158,False,False,False,False,-4.320840991494698e-06,-6.36207417414475e-06,0.007846342865377665,0.0002666666769073345,0.007692659157328308,0.00028476506849983707,0.0066331662237644196,0.0005050506442785263,0.0066331662237644196,0.0005050506442785263
test,1,bins_correct_center_or_offset_bad,1,False,False,True,-1,0,True,0,7,0,7,False,False,False,0.3030785918235779,0.01556530759858141,40.50208593329538,0.0,0.0,0.0,55,76,-21,0.7236842105263158,False,False,False,False,-3.354693610682462e-06,0.0,0.0,0.0,-0.015315508004277945,0.002777411602437496,-0.03839195892214775,-0.00919191911816597,-0.015879396349191666,0.002121211960911751
test,1,bins_correct_center_or_offset_bad,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.14010921120643616,0.01867511406229995,46.571942322404134,0.0,0.0,0.0,55,76,-21,0.7236842105263158,False,False,False,False,-1.6147827492816666e-06,0.0,0.0,0.0,-0.01865911530330777,0.0007728527270955965,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
test,2,both_bins_wrong_like,0,True,True,True,1,1,True,12,12,7,6,True,False,False,0.019923552870750427,0.001648538789453158,8.155211122672586,0.8019540905952454,1.2614450454711914,0.0010615474311634898,120,88,32,0.0,True,True,False,False,-9.541452426144165e-06,-7.111110590535529e-06,-0.0012774986098520458,0.0026909091393463314,-0.0012103848857805133,0.001043737051077187,0.0002010054886341095,0.002121211960911751,0.0002010054886341095,0.0005050506442785263
test,2,both_bins_wrong_like,1,False,False,True,-1,0,True,0,16,0,7,False,False,False,0.22371423244476318,0.013507591858268896,35.502496507314646,0.0,0.0,0.0,120,88,32,0.0,True,True,False,False,-5.695235717856047e-06,0.0,0.0,0.0,0.013239235384389758,0.0026791200507432222,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.002121211960911751
test,2,both_bins_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.16839595139026642,0.019038991255686255,47.5629809642846,0.0,0.0,0.0,120,88,32,0.0,True,True,False,False,-2.7785774491754915e-06,0.0,0.0,0.0,-0.019011273980140686,0.0010269613849231973,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
test,3,both_bins_wrong_like,0,True,True,True,1,0,False,10,10,6,7,True,False,False,0.44765159487724304,0.0016345062536217711,5.51037340914005,1.6006580740213394,3.091054916381836,0.0011266943765804172,53,96,-43,0.0,True,True,False,False,-4.6520731568541865e-06,-8.011852253836251e-06,-0.007709659461397678,0.0010747475025709718,-0.006325350783299655,0.0019438275776337832,-0.0062311552464962006,0.0005050506442785263,-0.0062311552464962006,0.002121211960911751
test,3,both_bins_wrong_like,1,False,False,True,-1,0,True,0,17,0,7,False,False,False,0.17391154170036316,0.01637350157372473,42.252088447326685,0.0,0.0,0.0,53,96,-43,0.0,True,True,False,False,-3.008462011857573e-06,0.0,0.0,0.0,0.016161408042535186,0.0026268695946782827,-0.03839195892214775,-0.00919191911816597,0.016281407326459885,0.002121211960911751
test,3,both_bins_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.0822124034166336,0.018950818787494723,47.24236794487166,0.0,0.0,0.0,53,96,-43,0.0,True,True,False,False,-1.4651532669029401e-06,0.0,0.0,0.0,-0.018936917185783386,0.0007257411489263177,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
