split,sample_index,hard_case_type,component_slot,presence_true,presence_pred,presence_correct,type_true,type_pred,type_correct,true_center_x_bin,pred_center_x_bin,true_center_y_bin,pred_center_y_bin,x_bin_correct,y_bin_correct,both_bins_correct,center_offset_error,center_coord_error,center_grid_error,local_vertex_grid_mae,local_vertex_grid_max_error,decoded_vertex_mae,pred_area,target_area,area_diff,polygon_iou,zero_iou,is_true_rotated,is_true_multi_component,signed_area_flip,pred_signed_area,true_signed_area,true_center_x,true_center_y,pred_center_x,pred_center_y,true_bin_center_x,true_bin_center_y,pred_bin_center_x,pred_bin_center_y
train,22,geometry_or_type_interaction,0,True,True,True,1,1,True,14,14,5,5,True,True,True,0.001231357455253601,3.6358582846976054e-06,0.017705939763965412,0.0014030933380126953,0.0028018951416015625,2.2345338948071003e-06,102,102,0,1.0,False,True,True,False,-4.781597619589978e-06,-4.77866672071865e-06,0.0059733333182521164,-0.0004800000024260953,0.005972579412627965,-0.00047644316509831697,0.0066331662237644196,-0.0011111116036772728,0.0066331662237644196,-0.0011111116036772728
train,22,geometry_or_type_interaction,1,True,True,True,0,0,True,16,16,6,6,True,True,True,0.000999497715383768,3.0205817074463416e-06,0.014567174652775091,0.0014421343803405762,0.0028581619262695312,1.9588878785725683e-06,102,102,0,1.0,False,True,True,False,-3.756352229265634e-06,-3.754666172732922e-06,0.013795555103570223,0.0005199999941396527,0.013794767670333385,0.0005170838558115065,0.01306532695889473,0.0005050506442785263,0.01306532695889473,0.0005050506442785263
train,22,geometry_or_type_interaction,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.15650005638599396,0.019952128793975503,49.67017870528481,0.0,0.0,0.0,102,102,0,1.0,False,True,True,False,-2.0020448949461037e-06,0.0,0.0,0.0,-0.019946794025599957,0.00046135833326843567,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,23,geometry_or_type_interaction,0,True,True,True,1,1,True,15,15,6,6,True,True,True,0.0009434639941900969,3.0608066478076926e-06,0.015147424984600349,0.00413888692855835,0.009530067443847656,2.9106067813700065e-06,105,105,0,1.0,False,True,True,False,-4.770810879789852e-06,-4.778666636679849e-06,0.00869333348236978,0.0005133333288540598,0.008693410316482186,0.0005163931709830649,0.009849246591329575,0.0005050506442785263,0.009849246591329575,0.0005050506442785263
train,23,geometry_or_type_interaction,1,True,True,True,0,0,True,17,17,5,5,True,True,True,0.0013802945613861084,4.120984451264801e-06,0.016554387140662517,0.003948092460632324,0.0067005157470703125,2.911245246650651e-06,105,105,0,1.0,False,True,True,False,-3.7481391371912894e-06,-3.75466626586517e-06,0.017226666677743196,-0.000486666671349667,0.01722388155758381,-0.0004897040416835807,0.016281407326459885,-0.0011111116036772728,0.016281407326459885,-0.0011111116036772728
train,23,geometry_or_type_interaction,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.26067042350769043,0.02024890315688458,50.46629451329027,0.0,0.0,0.0,105,105,0,1.0,False,True,True,False,-2.2570605961953543e-06,0.0,0.0,0.0,-0.02023569168522954,0.0007313419700949453,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,24,geometry_or_type_interaction,0,True,True,True,1,1,True,15,15,6,6,True,True,True,0.0010526403784751892,3.3796499889320614e-06,0.016727072587751125,0.002635672688484192,0.0061550140380859375,2.6618290576152503e-06,120,120,0,1.0,False,True,True,False,-4.782017973350289e-06,-4.778666936965372e-06,0.009626666782423854,0.0012053333484800532,0.00962660345248878,0.0012087124050594866,0.009849246591329575,0.0005050506442785263,0.009849246591329575,0.0005050506442785263
train,24,geometry_or_type_interaction,1,True,True,True,0,0,True,16,16,7,7,True,True,True,0.0009370669722557068,2.9420408951604515e-06,0.0145419209808612,0.0023260116577148438,0.004267215728759766,2.302622306160629e-06,120,120,0,1.0,False,True,True,False,-3.7579215429479743e-06,-3.754666625976552e-06,0.014426667243242264,0.002005333313718438,0.014426483772695065,0.002002396999159828,0.01306532695889473,0.002121211960911751,0.01306532695889473,0.002121211960911751
train,24,geometry_or_type_interaction,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.22830773890018463,0.019993129375045264,49.74391868167414,0.0,0.0,0.0,120,120,0,1.0,False,True,True,False,-2.581661881480567e-06,0.0,0.0,0.0,-0.01999163394793868,0.00024452872821711935,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,25,geometry_or_type_interaction,0,True,True,True,1,1,True,5,5,7,7,True,True,True,0.0011674873530864716,3.422473175992272e-06,0.01621762792938228,0.0014547556638717651,0.0035991668701171875,2.207350917160511e-06,140,140,0,1.0,False,True,True,False,-4.780193614115644e-06,-4.778666847359003e-06,-0.02266666665673256,0.0025000000023283064,-0.02266781125217676,0.0025032254052348435,-0.022311557084321976,0.002121211960911751,-0.022311557084321976,0.002121211960911751
train,25,geometry_or_type_interaction,1,True,True,True,0,0,True,7,7,7,7,True,True,True,0.0009188428521156311,2.784526774282633e-06,0.013647889432338788,0.0015429705381393433,0.003059864044189453,1.942142262123525e-06,140,140,0,1.0,False,True,True,False,-3.756540982326152e-06,-3.7546660796006735e-06,-0.01555555546656251,0.001500000013038516,-0.01555600599385798,0.0014972521748859435,-0.015879396349191666,0.002121211960911751,-0.015879396349191666,0.002121211960911751
train,25,geometry_or_type_interaction,2,True,True,True,1,1,True,6,6,6,6,True,True,True,0.0003193467855453491,1.9253556876412388e-06,0.004798464373752214,0.0027096420526504517,0.003596782684326172,1.1676311260089278e-06,140,140,0,1.0,False,True,True,False,-2.779133730304047e-06,-2.7733333251633646e-06,-0.01804444449953735,0.0009666666592238471,-0.018042520387098193,0.0009667358390288427,-0.01909547671675682,0.0005050506442785263,-0.01909547671675682,0.0005050506442785263
train,26,geometry_or_type_interaction,0,True,True,True,1,1,True,6,6,8,8,True,True,True,0.0011401176452636719,3.514310049002181e-06,0.0173544184706201,0.009562402963638306,0.016614913940429688,5.018169758841395e-06,105,105,0,1.0,False,True,True,False,-4.7616375346789565e-06,-4.778666285497465e-06,-0.01994666690006852,0.0034933332935906947,-0.01994694722816348,0.00349683640524745,-0.01909547671675682,0.0037373732775449753,-0.01909547671675682,0.0037373732775449753
train,26,geometry_or_type_interaction,1,True,True,True,0,0,True,8,8,8,8,True,True,True,0.001683168113231659,4.912927832031106e-06,0.02096344675341485,0.007719218730926514,0.013491153717041016,4.644622094929218e-06,105,105,0,1.0,False,True,True,False,-3.7426769633540184e-06,-3.754666625976552e-06,-0.012124444358050823,0.004493333166465163,-0.012127324705943465,0.004489353159442544,-0.01266331598162651,0.0037373732775449753,-0.01266331598162651,0.0037373732775449753
train,26,geometry_or_type_interaction,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.28592872619628906,0.019525078382042028,48.832522532979176,0.0,0.0,0.0,105,105,0,1.0,False,True,True,False,-1.910739207879519e-06,0.0,0.0,0.0,-0.019489106722176075,0.0011846539564430714,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,27,rare_y_bin_wrong,0,True,True,True,1,1,True,11,11,2,2,True,True,True,0.0022294484078884125,6.434408064874417e-06,0.02876030713594095,0.02940717339515686,0.05171966552734375,1.3078970368951559e-05,135,137,-2,0.9568345323741008,False,True,False,False,-1.022399880968363e-05,-1.0296296797012014e-05,-0.0026666666381061077,-0.006565656629391015,-0.002669864450581372,-0.006560073117725551,-0.0030150748789310455,-0.0059595960192382336,-0.0030150748789310455,-0.0059595960192382336
train,27,rare_y_bin_wrong,1,False,False,True,-1,0,True,0,17,0,6,False,False,False,0.32795682549476624,0.01506682324803655,37.479050835244315,0.0,0.0,0.0,135,137,-2,0.9568345323741008,False,True,False,False,-4.888586189148421e-06,0.0,0.0,0.0,0.015066778752952814,3.661689697764814e-05,-0.03839195892214775,-0.00919191911816597,0.016281407326459885,0.0005050506442785263
train,27,rare_y_bin_wrong,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.49037134647369385,0.017175616052242673,42.985066135202196,0.0,0.0,0.0,135,137,-2,0.9568345323741008,False,True,False,False,-1.2578393964439455e-05,0.0,0.0,0.0,-0.017140060430392623,0.0011045882565667853,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,28,rare_y_bin_wrong,0,True,True,True,1,1,True,12,12,7,7,True,True,True,0.0027303844690322876,7.973864656995757e-06,0.036806691059490616,0.008893340826034546,0.0207672119140625,6.657486665062606e-06,112,116,-4,0.9655172413793104,False,True,False,False,-1.0043699386486332e-05,-1.0066962982479844e-05,0.0010666667949408293,0.0015797979722265154,0.001063335919752717,0.0015870428178459406,0.0002010054886341095,0.002121211960911751,0.0002010054886341095,0.002121211960911751
train,28,rare_y_bin_wrong,1,False,False,True,-1,0,True,0,16,0,7,False,False,False,0.11239183694124222,0.013036462548678684,34.0135528191126,0.0,0.0,0.0,112,116,-4,0.9655172413793104,False,True,False,False,-6.310262378412005e-06,0.0,0.0,0.0,0.012813980225473642,0.002398179844021797,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.002121211960911751
train,28,rare_y_bin_wrong,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.14460119605064392,0.019133258432501805,47.766604203163034,0.0,0.0,0.0,112,116,-4,0.9655172413793104,False,True,False,False,-3.8031408801281782e-06,0.0,0.0,0.0,-0.01910975598730147,0.0009480529261054471,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,29,rare_y_bin_wrong,0,True,True,True,1,1,True,13,13,3,3,True,True,True,0.0029458701610565186,9.180661575799911e-06,0.03446178342650086,0.030100613832473755,0.05389976501464844,1.317323767580092e-05,140,140,0,1.0,False,True,False,False,-1.1305403233015095e-05,-1.1390222971665177e-05,0.004799999936949462,-0.004949494847096503,0.004793077823705971,-0.004943464184179902,0.0034170858561992645,-0.004343434236943722,0.0034170858561992645,-0.004343434236943722
train,29,rare_y_bin_wrong,1,False,False,True,-1,0,True,0,17,0,6,False,False,False,0.18889325857162476,0.015704380447442382,39.24003536753796,0.0,0.0,0.0,140,140,0,1.0,False,True,False,False,-4.315713849113354e-06,0.0,0.0,0.0,0.015680487733334303,0.0008659501618240029,-0.03839195892214775,-0.00919191911816597,0.016281407326459885,0.0005050506442785263
train,29,rare_y_bin_wrong,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.36997395753860474,0.017500033219139625,43.69469457911392,0.0,0.0,0.0,140,140,0,1.0,False,True,False,False,-1.094937231618505e-05,0.0,0.0,0.0,-0.017477789893746376,0.0008820561779430136,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,0,x_bin_wrong_like,0,True,True,True,0,0,True,15,16,5,5,False,True,False,0.2716590464115143,0.0036552978674130703,9.553643639779718,0.886032372713089,1.529831886291504,0.0021378311794251204,180,238,-58,0.1977077363896848,False,False,False,False,-1.4216379357649014e-05,-1.7114073274935828e-05,0.009687548386864364,-0.0005200000050535891,0.013278059544973075,-0.0012051511730533093,0.009849246591329575,-0.0011111116036772728,0.01306532695889473,-0.0011111116036772728
val,0,x_bin_wrong_like,1,False,False,True,-1,0,True,0,16,0,6,False,False,False,0.21370413899421692,0.012570408944233467,31.54444070174026,0.0,0.0,0.0,180,238,-58,0.1977077363896848,False,False,False,False,-7.399899795323701e-06,0.0,0.0,0.0,0.012532763066701591,0.0009721270180307329,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.0005050506442785263
val,0,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.11970354616641998,0.019459243290372987,48.49713877526934,0.0,0.0,0.0,180,238,-58,0.1977077363896848,False,False,False,False,-3.4525403236304087e-06,0.0,0.0,0.0,-0.01944669522345066,0.0006987090382608585,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,1,x_bin_wrong_like,0,True,True,True,0,1,False,4,3,6,3,False,False,False,0.22869697213172913,0.005121864597537764,23.76357526378058,10.283609494566917,26.6690616607666,0.005831156857311726,57,210,-153,0.0,True,False,False,False,-4.492640048123046e-06,-1.9100442603965607e-05,-0.025850138626992702,0.0,-0.027914876583963633,-0.004687254433520138,-0.02552763745188713,0.0005050506442785263,-0.028743717819452286,-0.004343434236943722
val,1,x_bin_wrong_like,1,False,False,True,-1,0,True,0,17,0,6,False,False,False,0.1688707023859024,0.015791399596263182,39.43796145231749,0.0,0.0,0.0,57,210,-153,0.0,True,False,False,False,-2.1107284340040255e-06,0.0,0.0,0.0,0.01577003882266581,0.000821082663605921,-0.03839195892214775,-0.00919191911816597,0.016281407326459885,0.0005050506442785263
val,1,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.32002243399620056,0.017909421951993885,44.73045261587245,0.0,0.0,0.0,57,210,-153,0.0,True,False,False,False,-5.1254121491106056e-06,0.0,0.0,0.0,-0.01788480393588543,0.0009387133904965594,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,2,x_bin_wrong_like,0,True,True,True,1,1,True,11,11,6,2,True,False,False,0.12358979880809784,0.006783366800387731,33.56993434272917,8.935746312141418,23.94644546508789,0.00630861334502697,43,217,-174,0.0,True,True,False,False,-4.086419473437906e-06,-1.8085926246614883e-05,-0.0031767727341502905,0.0005200000014156103,-0.003008397063240409,-0.006261276779696345,-0.0030150748789310455,0.0005050506442785263,-0.0030150748789310455,-0.0059595960192382336
val,2,x_bin_wrong_like,1,False,False,True,-1,0,True,0,17,0,6,False,False,False,0.18018533289432526,0.015496285535207153,38.5691841425298,0.0,0.0,0.0,43,217,-174,0.0,True,True,False,False,-2.4624024194751075e-06,0.0,0.0,0.0,0.015493272803723812,0.000305553952784976,-0.03839195892214775,-0.00919191911816597,0.016281407326459885,0.0005050506442785263
val,2,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.3501659035682678,0.018011357039581417,45.03834025195304,0.0,0.0,0.0,43,217,-174,0.0,True,True,False,False,-5.665701974842316e-06,0.0,0.0,0.0,-0.01797931524924934,0.0010738740966189653,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,3,both_bins_wrong_like,0,True,True,True,1,1,True,13,3,4,5,False,False,False,0.42121702432632446,0.030683594024687302,76.44737609343413,6.425802439451218,18.451210021972656,0.015837769955396652,45,152,-107,0.0,True,True,True,False,-3.795373354320347e-06,-7.111110675037596e-06,0.0019385818159207702,-0.0021575757418759167,-0.028728433419018984,-0.001149052637629211,0.0034170858561992645,-0.0027272729203104973,-0.028743717819452286,-0.0011111116036772728
val,3,both_bins_wrong_like,1,True,False,False,0,0,True,15,16,5,7,False,False,False,0.1727907359600067,0.005345974726568047,19.23332512484664,1.269631415605545,1.8817143440246582,0.0037469537928700447,45,152,-107,0.0,True,True,True,False,-2.047888476084834e-06,-4.693333654999738e-06,0.008338581770658493,-0.0007575757626909763,0.0125855952501297,0.0024893184890970588,0.009849246591329575,-0.0011111116036772728,0.01306532695889473,0.002121211960911751
val,3,both_bins_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.08025296032428741,0.018991474828795905,47.345733097323404,0.0,0.0,0.0,45,152,-107,0.0,True,True,True,False,-1.028303194131237e-06,0.0,0.0,0.0,-0.01897726906463504,0.0007344215555349365,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,4,both_bins_wrong_like,0,True,True,True,1,0,False,10,9,6,4,False,False,False,0.5851136445999146,0.004671335467065906,21.96029041611113,1.3683686703443527,4.016844272613525,0.0030230244155973196,79,96,-17,0.0,True,True,False,False,-6.404587285944324e-06,-8.011852253836251e-06,-0.007709659461397678,0.0010747475025709718,-0.009401514544151723,-0.0032794460421428084,-0.0062311552464962006,0.0005050506442785263,-0.009447235614061356,-0.0027272729203104973
val,4,both_bins_wrong_like,1,False,False,True,-1,0,True,0,16,0,8,False,False,False,0.34153807163238525,0.012517796378791054,36.01510654012389,0.0,0.0,0.0,79,96,-17,0.0,True,True,False,False,-4.786916759629478e-06,0.0,0.0,0.0,0.011781889479607344,0.004228747624438256,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.0037373732775449753
val,4,both_bins_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.1605665534734726,0.01866536225574886,46.576365460402684,0.0,0.0,0.0,79,96,-17,0.0,True,True,False,False,-3.5549475659760015e-06,0.0,0.0,0.0,-0.01864545326679945,0.0008618704159744084,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,5,bins_correct_center_or_offset_bad,0,True,True,True,0,1,False,14,14,6,6,True,True,True,0.06799374520778656,0.00041562791397301366,1.0344293261073907,1.6810518503189087,3.939211368560791,0.00059950549621135,40,76,-36,0.5263157894736842,False,False,False,False,-3.027585808324853e-06,-6.36207417414475e-06,0.007846342865377665,0.0002666666769073345,0.007430790341459215,0.00027458265685709193,0.0066331662237644196,0.0005050506442785263,0.0066331662237644196,0.0005050506442785263
val,5,bins_correct_center_or_offset_bad,1,False,False,True,-1,0,True,0,16,0,6,False,False,False,0.12785138189792633,0.013030355604225465,32.648818801473894,0.0,0.0,0.0,40,76,-36,0.5263157894736842,False,False,False,False,-2.2245065788731398e-06,0.0,0.0,0.0,0.012998172082006931,0.0009152538987109438,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.0005050506442785263
val,5,bins_correct_center_or_offset_bad,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.0903996005654335,0.01865355906637167,46.4709054195594,0.0,0.0,0.0,40,76,-36,0.5263157894736842,False,False,False,False,-1.4726469396839819e-06,0.0,0.0,0.0,-0.018644018098711967,0.000596535814111121,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,6,bins_correct_center_or_offset_bad,0,True,True,True,1,0,False,6,6,3,5,True,False,False,0.4296746253967285,0.0029545399531356892,13.236337960197435,8.904558181762695,25.246630668640137,0.004281691741198301,180,74,106,0.0,True,True,False,False,-1.424023389154025e-05,-5.070222021363565e-06,-0.020647906232625246,-0.0038399999612011015,-0.01919447910040617,-0.0012676749611273408,-0.01909547671675682,-0.004343434236943722,-0.01909547671675682,-0.0011111116036772728
val,6,bins_correct_center_or_offset_bad,1,False,False,True,-1,0,True,0,16,0,7,False,False,False,0.2152288258075714,0.012661663026088944,33.31015838661118,0.0,0.0,0.0,180,74,106,0.0,True,True,False,False,-6.892090833834257e-06,0.0,0.0,0.0,0.012405563844367862,0.0025337119586765766,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.002121211960911751
val,6,bins_correct_center_or_offset_bad,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.052493903785943985,0.019237530851454597,47.89553026370522,0.0,0.0,0.0,180,74,106,0.0,True,True,False,False,-3.5218609724694616e-06,0.0,0.0,0.0,-0.019231799757108092,0.0004695437819464132,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,7,geometry_or_type_interaction,0,True,True,True,1,0,False,16,16,3,5,True,False,False,0.5574387907981873,0.0025222169864258627,11.021478032850675,3.1361086666584015,5.241576194763184,0.0020857478957623243,163,105,58,0.0,True,True,True,False,-1.2843756575407642e-05,-4.778667467121274e-06,0.014239999698475003,-0.0035800000187009573,0.012869472149759531,-0.0014626354386564344,0.01306532695889473,-0.004343434236943722,0.01306532695889473,-0.0011111116036772728
val,7,geometry_or_type_interaction,1,True,False,False,0,0,True,19,16,3,8,False,False,False,0.24083438515663147,0.012971998693730731,49.40639558732116,2.0369498282670975,4.190608501434326,0.009162940084934235,163,105,58,0.0,True,True,True,False,-6.620543445654621e-06,-3.754665533224795e-06,0.021351111121475697,-0.00458000018261373,0.011767575633712113,0.0041623449069447815,0.022713564336299896,-0.004343434236943722,0.01306532695889473,0.0037373732775449753
val,7,geometry_or_type_interaction,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.25580745935440063,0.019671066181447427,49.13051437287818,0.0,0.0,0.0,163,105,58,0.0,True,True,True,False,-3.0180397734109413e-06,0.0,0.0,0.0,-0.019644000567495823,0.0010315456456737593,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,8,geometry_or_type_interaction,0,True,True,True,1,1,True,5,6,4,7,False,False,False,0.22724415361881256,0.005143250487967308,24.18948464769147,1.6542043089866638,3.2236032485961914,0.0033260968048125505,48,102,-54,0.0,True,True,True,False,-2.433531880885291e-06,-4.778666285497465e-06,-0.021262222435325384,-0.002586666669230908,-0.019407041370868683,0.0022103458177298307,-0.022311557084321976,-0.0027272729203104973,-0.01909547671675682,0.002121211960911751
val,8,geometry_or_type_interaction,1,True,True,True,0,0,True,8,8,5,8,True,False,False,0.31363409757614136,0.005533924913446097,27.193153090207318,1.618189126253128,2.7894067764282227,0.003291382221505046,48,102,-54,0.0,True,True,True,False,-1.6253662454511746e-06,-3.754666625976552e-06,-0.013439999893307686,-0.0015866666799411178,-0.01266836584545672,0.003893196990247816,-0.01266331598162651,-0.0011111116036772728,-0.01266331598162651,0.0037373732775449753
val,8,geometry_or_type_interaction,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.1428116112947464,0.018775958747209234,46.833414107314766,0.0,0.0,0.0,48,102,-54,0.0,True,True,True,False,-8.533191455442342e-07,0.0,0.0,0.0,-0.018758512567728758,0.0008092175994534045,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
val,9,rare_y_bin_wrong,0,True,True,True,1,1,True,13,13,8,3,True,False,False,0.042330190539360046,0.008037792233266767,39.77942295965436,0.8236090838909149,1.4059123992919922,0.0042821429669857025,141,132,9,0.0,True,True,False,False,-1.0937792427720048e-05,-1.029629382350212e-05,0.00479999982053414,0.0031313131330534816,0.004617693834006786,-0.004904411383904517,0.0034170858561992645,0.0037373732775449753,0.0034170858561992645,-0.004343434236943722
val,9,rare_y_bin_wrong,1,False,False,True,-1,0,True,0,17,0,6,False,False,False,0.17909052968025208,0.015642898171784922,39.06465574470965,0.0,0.0,0.0,141,132,9,0.0,True,True,False,False,-4.3129206392487234e-06,0.0,0.0,0.0,0.015622070524841547,0.0008069546020124108,-0.03839195892214775,-0.00919191911816597,0.016281407326459885,0.0005050506442785263
val,9,rare_y_bin_wrong,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.36096668243408203,0.017520579484445527,43.73928325173288,0.0,0.0,0.0,141,132,9,0.0,True,True,False,False,-1.083828316688826e-05,0.0,0.0,0.0,-0.0174992261454463,0.0008647483919048682,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
test,0,x_bin_wrong_like,0,True,True,True,1,1,True,13,13,6,6,True,True,True,0.16355009377002716,0.0005120543451124461,2.529535101235276,0.05314958095550537,0.15376853942871094,0.00028022387414239347,224,202,22,0.4105960264900662,False,True,False,False,-1.699782211851663e-05,-1.692444480493457e-05,0.0032553880591876805,0.0010400000028312206,0.0032177105313166976,0.0005293337162584066,0.0034170858561992645,0.0005050506442785263,0.0034170858561992645,0.0005050506442785263
test,0,x_bin_wrong_like,1,False,False,True,-1,0,True,0,16,0,7,False,False,False,0.2517157793045044,0.013838811223489442,36.203672621929215,0.0,0.0,0.0,224,202,22,0.4105960264900662,False,True,False,False,-7.788782408473189e-06,0.0,0.0,0.0,0.013588594272732735,0.0026196949766017497,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.002121211960911751
test,0,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.13184891641139984,0.019744940965494614,49.18169318020434,0.0,0.0,0.0,224,202,22,0.4105960264900662,False,True,False,False,-4.3648795852769835e-06,0.0,0.0,0.0,-0.01973594818264246,0.0005958549008937553,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
test,1,x_bin_wrong_like,0,True,True,True,0,0,True,20,20,7,6,True,False,False,0.3323650360107422,0.0005440847992278873,2.6931708337442717,0.49719762802124023,0.9080228805541992,0.0004394305287860334,186,224,-38,0.43356643356643354,False,False,False,False,-1.7084568502856445e-05,-1.8861037075093437e-05,0.025607147254049778,0.0015600000624544919,0.025610944721847773,0.0010159285156987607,0.025929652154445648,0.002121211960911751,0.025929652154445648,0.0005050506442785263
test,1,x_bin_wrong_like,1,False,False,True,-1,0,True,0,16,0,8,False,False,False,0.06378539651632309,0.013594117865827447,37.680564997341,0.0,0.0,0.0,186,224,-38,0.43356643356643354,False,False,False,False,-7.073769717980561e-06,0.0,0.0,0.0,0.013027333421632648,0.003884407866280526,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.0037373732775449753
test,1,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.22093743085861206,0.020321824827489583,50.59242549057555,0.0,0.0,0.0,186,224,-38,0.43356643356643354,False,False,False,False,-3.966910038183193e-06,0.0,0.0,0.0,-0.020316132809966803,0.0004809490274055861,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
test,2,x_bin_wrong_like,0,True,True,True,0,0,True,9,9,5,7,True,False,False,0.06154625490307808,0.003055469254969975,15.123633135224024,0.9005650579929352,1.6213159561157227,0.001828040461987257,150,204,-54,0.0,True,False,False,False,-1.4068262929047215e-05,-1.7114073963079733e-05,-0.009608933352865279,-0.001560000004246831,-0.009648341103456914,0.0014952151104807854,-0.009447235614061356,-0.0011111116036772728,-0.009447235614061356,0.002121211960911751
test,2,x_bin_wrong_like,1,False,False,True,-1,0,True,0,16,0,8,False,False,False,0.3958147168159485,0.012874148865116234,37.483244466586754,0.0,0.0,0.0,150,204,-54,0.0,True,False,False,False,-7.444488763706596e-06,0.0,0.0,0.0,0.01204270392190665,0.004551592166535556,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.0037373732775449753
test,2,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.18498697876930237,0.019052440784479978,47.63704357882585,0.0,0.0,0.0,150,204,-54,0.0,True,False,False,False,-3.889074112389324e-06,0.0,0.0,0.0,-0.019019173458218575,0.0011254069540882483,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
test,3,both_bins_wrong_like,0,True,True,True,1,1,True,15,15,4,5,True,False,False,0.051365286111831665,0.0015347688327481464,7.570788369018718,2.6593446284532547,6.458088397979736,0.0016917940229177475,80,160,-80,0.0,True,True,True,False,-3.4222197683897747e-06,-8.011851580405152e-06,0.008370742725674063,-0.002157575770979747,0.008518376154825091,-0.0006299240631051362,0.009849246591329575,-0.0027272729203104973,0.009849246591329575,-0.0011111116036772728
test,3,both_bins_wrong_like,1,True,True,True,0,0,True,17,17,5,6,True,False,False,0.12334030866622925,0.001661234788978014,7.750319952113385,1.0220033079385757,1.7130680084228516,0.001099910936318338,80,160,-80,0.0,True,True,True,False,-2.9301571755209715e-06,-4.693333654999738e-06,0.014770742505788803,-0.0007575757626909763,0.015412887092679739,0.0007745310722384602,0.016281407326459885,-0.0011111116036772728,0.016281407326459885,0.0005050506442785263
test,3,both_bins_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.038712162524461746,0.018967993192212776,47.242785017711384,0.0,0.0,0.0,80,160,-80,0.0,True,True,True,False,-4.986237674236692e-06,0.0,0.0,0.0,-0.018959850538522005,0.0005557277181651443,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
