split,sample_index,component_slot,matched_slot,presence_true,presence_prob,presence_pred,type_true,type_pred,type_correct,center_x_true,center_x_pred,center_y_true,center_y_pred,axis_x_true,axis_x_pred,axis_y_true,axis_y_pred,depth_true,depth_pred,rotation_true,rotation_pred,center_error,axis_error,depth_error,rotation_error,target_schema,type_vocab,run_label,center_x_bin_true_derived,center_x_bin_pred_derived,center_y_bin_true_derived,center_y_bin_pred_derived,x_bin_correct,y_bin_correct,both_bins_correct,center_x_grid_error,center_y_grid_error,center_grid_error,center_offset_x_abs_error,center_offset_y_abs_error,center_offset_mae,pred_mask_iou,pred_area,target_area,area_diff,hard_case_type,defect_type,rotation_angle,component_type_combination
test,2,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,1789.4974365234375,1771.53515625,1500.0,1400.827880859375,840.0,812.1353759765625,220.0,215.2498321533203,80.0,79.61937713623047,0.0,0.0404338166117668,100.78567504882812,28.266611099243164,0.3806228637695312,0.040435791015625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_candidate,9,9,6,5,True,False,False,0.7943319498697917,3.2726799316406248,3.3676990930822828,0.09929149373372398,0.5909150085449212,0.3451032511393226,0.3564356435643564,252,296,-44,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
test,3,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,2939.37060546875,3047.961181640625,2298.863525390625,1573.817138671875,600.0,713.9296264648438,160.0,202.6241912841797,85.0,78.20111846923828,0.0,-0.1168631985783577,733.1331176757812,121.64202117919922,6.798881530761719,0.1168670654296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_candidate,16,16,9,6,True,False,False,4.8021165907118055,23.926530761718748,24.403671814754908,0.6002645738389757,0.009183654785156165,0.3047241143120659,0.0,220,135,85,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
test,4,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,1125.5150146484375,1041.576416015625,1613.6363525390625,1576.6363525390625,650.0,758.1695556640625,180.0,228.7275848388672,70.0,76.86456298828125,0.0,0.017593864351511,91.73161315917967,118.6382293701172,6.86456298828125,0.0175933837890625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_candidate,6,5,6,6,False,True,False,3.7119513617621527,1.2209999999999999,3.907611023641926,0.5360060797797308,0.15262499999999998,0.3443155398898654,0.5,231,174,57,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
test,5,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,2409.5478515625,2506.603271484375,1200.0,1612.8179931640625,555.0,736.2058715820312,130.0,220.95252990722656,75.0,71.4836196899414,0.0,-0.0122261475771665,424.0736389160156,202.7509002685547,3.5163803100585938,0.0122222900390625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_candidate,13,13,4,6,True,False,False,4.29200634765625,13.622993774414061,14.283111631085356,0.5365007934570313,0.2971257781982418,0.41681328582763655,0.0,231,96,135,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
test,6,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,3675.87939453125,3730.99951171875,1330.0,1321.802978515625,590.0,669.8618774414062,145.0,202.9373016357422,80.0,75.22720336914062,0.0,-0.0984799489378929,55.72628021240234,98.6643295288086,4.772796630859375,0.098480224609375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_candidate,20,20,5,5,True,True,True,2.4375340711805555,0.270501708984375,2.4524974052441975,0.30469175889756944,0.03381271362304687,0.16925223626030816,0.6983240223463687,174,130,44,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
test,7,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,1381.0,1395.05712890625,1903.0,1661.28515625,480.0,613.80126953125,130.0,195.8828582763672,85.0,64.67253875732422,0.0,-0.2522793710231781,242.1232452392578,149.14198303222656,20.32746124267578,0.2522735595703125,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_candidate,7,7,7,6,True,False,False,0.6216374782986112,7.976589843749999,8.000776130466413,0.0777046847873264,0.002926269531250303,0.04031547715928835,0.0,189,84,105,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
test,8,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,1554.0,1557.4195556640625,2052.0,1052.6136474609375,420.0,486.3912963867188,110.0,134.87083435058594,70.0,73.76820373535156,0.0,-0.0303322356194257,999.3922119140624,70.89684295654297,3.7682037353515625,0.03033447265625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_candidate,8,8,8,4,True,False,False,0.15122035047743057,32.97974963378906,32.98009632341616,0.018902543809678818,0.12246870422363355,0.07068562401665618,0.0,84,76,8,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
test,9,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,2560.0,2557.216552734375,1857.5758056640625,892.6082153320312,750.0,751.6594848632812,200.0,221.41131591796875,75.0,75.21047973632812,0.0,0.0106119308620691,964.9716186523438,21.475528717041016,0.210479736328125,0.0106048583984375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_candidate,14,14,7,3,True,False,False,0.12309022352430556,31.84393048095703,31.84416837788595,0.015386277940538207,0.0195086898803713,0.017447483910454753,0.0,264,231,33,rare_y_bin_wrong,rectangular_notch,0.0,rectangular_notch
train,0,0,0,1,0.9999957084655762,1,rectangular_notch,rectangular_notch,1.0,704.0703735351562,707.8052978515625,1310.0,1310.21728515625,760.0,760.1160278320312,220.0,220.0177154541016,70.0,70.0384750366211,0.0,-0.0350017286837101,3.741239309310913,0.1173724606633186,0.0384750366210937,0.035003662109375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,3,3,5,5,True,True,True,0.16516665310329862,0.007170410156249999,0.1653222250006158,0.020645831637912337,0.0008963012695312605,0.010771066453721799,0.9705882352941176,238,231,7,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,1,0,0,1,0.9999822378158568,1,rectangular_notch,rectangular_notch,1.0,1961.3568115234373,1965.460205078125,1405.0,1406.2960205078125,800.0,800.142578125,240.0,240.09963989257807,75.0,75.03400421142578,0.0,-0.0332852192223072,4.303197383880615,0.1739443242549896,0.0340042114257812,0.0332794189453125,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,10,10,5,5,True,True,True,0.18146118164063504,0.0427686767578125,0.1864331519715037,0.022682647705079384,0.0053460845947265745,0.01401436614990298,1.0,280,280,0,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,2,0,0,1,0.9999984502792358,1,rectangular_notch,rectangular_notch,1.0,3236.733642578125,3240.47216796875,1500.0,1500.378173828125,840.0,840.2317504882812,260.0,260.0616149902344,80.0,80.04756927490234,0.0,-0.055826548486948,3.757604122161865,0.2398013621568679,0.0475692749023437,0.0558319091796875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,17,17,6,6,True,True,True,0.16532590060763888,0.012479736328125,0.16579625216073618,0.020665737575954857,0.0015599670410156308,0.011112852308485244,1.0,296,296,0,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,3,0,0,1,0.9999961853027344,1,rectangular_notch,rectangular_notch,1.0,1237.7386474609375,1241.24267578125,1595.0,1595.73583984375,880.0,880.3292236328125,220.0,220.10183715820312,85.0,85.03211975097656,0.0,-0.0927763730287551,3.5804572105407715,0.3446142971515655,0.0321197509765625,0.0927734375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,6,6,6,6,True,True,True,0.15495591905381945,0.024282714843749997,0.1568470181099938,0.01936948988172743,0.0030353393554687497,0.01120241461859809,1.0,273,273,0,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,4,0,0,1,0.9999895095825196,1,rectangular_notch,rectangular_notch,1.0,2513.115478515625,2516.415283203125,1690.0,1690.6898193359375,760.0,760.3469848632812,240.0,240.07342529296875,70.0,70.04342651367188,0.0,-0.000959854980465,3.3711366653442383,0.354668527841568,0.043426513671875,0.0009613037109375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,13,13,6,6,True,True,True,0.14592469618055556,0.0227640380859375,0.14768960148014978,0.018240587022569477,0.00284550476074219,0.010543045891655833,0.9705882352941176,272,264,8,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,5,0,0,1,0.9999922513961792,1,rectangular_notch,rectangular_notch,1.0,3770.402099609375,3773.82373046875,1310.0,1310.5537109375,800.0,799.9825439453125,260.0,260.0545959472656,75.0,75.03855895996094,0.0,0.0053318161517381,3.466143846511841,0.0573186837136745,0.0385589599609375,0.0053253173828125,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,20,20,5,5,True,True,True,0.15131212022569446,0.0182724609375,0.15241141871889874,0.018914015028211772,0.0022840576171875016,0.010599036322699637,1.0,315,315,0,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,6,0,0,1,0.9999985694885254,1,rectangular_notch,rectangular_notch,1.0,1789.4974365234375,1792.56005859375,1405.0,1406.527587890625,840.0,840.3462524414062,220.0,220.06646728515625,80.0,80.04116821289062,0.0,-0.0267862938344478,3.422452211380005,0.3525743186473846,0.041168212890625,0.0267791748046875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,9,9,5,5,True,True,True,0.13543595377604167,0.050410400390625,0.1445133420925875,0.016929494222005237,0.006301300048828118,0.011615397135416677,0.875,296,259,37,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,7,0,0,1,0.9999979734420776,1,rectangular_notch,rectangular_notch,1.0,3046.783935546875,3050.745361328125,1500.0,1500.851318359375,880.0,880.187255859375,240.0,240.02569580078125,85.0,85.03416442871094,0.0,0.0202634632587432,4.051868438720703,0.189010664820671,0.0341644287109375,0.020263671875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,16,16,6,6,True,True,True,0.17518305121527777,0.028093505859375,0.1774213811933764,0.021897881401909736,0.0035116882324218723,0.012704784817165804,1.0,312,312,0,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,8,0,0,1,0.9999943971633912,1,rectangular_notch,rectangular_notch,1.0,1065.87939453125,1069.5186767578125,1595.0,1595.97705078125,760.0,760.1504516601562,260.0,260.051025390625,70.0,70.03811645507812,0.0,0.0029171309433877,3.768156528472901,0.1588687896728515,0.038116455078125,0.0029144287109375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,5,5,6,6,True,True,True,0.16093714735243056,0.03224267578125,0.1641351745954314,0.020117143419053796,0.004030334472656244,0.01207373894585502,0.9705882352941176,272,264,8,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,9,0,0,1,0.9999815225601196,1,rectangular_notch,rectangular_notch,1.0,2323.165771484375,2327.73095703125,1690.0,1690.486328125,800.0,800.2647094726562,220.0,220.1116485595703,75.0,75.03995513916016,0.0,0.0333671793341636,4.59101676940918,0.2872916758060455,0.0399551391601562,0.0333709716796875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,12,12,6,6,True,True,True,0.20188264973958334,0.016048828124999998,0.20251955251298842,0.02523533121744792,0.002006103515625024,0.013620717366536472,1.0,245,245,0,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,10,0,0,1,0.999991774559021,1,rectangular_notch,rectangular_notch,1.0,3531.545166015625,3535.748046875,1128.787841796875,1129.337890625,650.0,650.2197875976562,180.0,180.063720703125,80.0,80.04010009765625,0.0,0.001016630907543,4.2387213706970215,0.2288381904363632,0.04010009765625,0.0010223388671875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,19,19,4,4,True,True,True,0.18586073133680556,0.018151611328124997,0.1867449930971632,0.023232591417100695,0.002268951416015602,0.012750771416558148,1.0,174,174,0,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
train,11,0,0,1,0.9999982118606568,1,rectangular_notch,rectangular_notch,1.0,1641.093017578125,1644.901611328125,2340.9091796875,2342.072021484375,650.0,650.1310424804688,180.0,180.10513305664062,85.0,85.04192352294922,0.0,-0.0035149860195815,3.982158660888672,0.1680032461881637,0.0419235229492187,0.003509521484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,9,9,9,9,True,True,True,0.16842447916666667,0.038373779296875,0.17274070776770659,0.021053059895833337,0.004796722412109378,0.012924891153971357,0.9655172413793104,174,168,6,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
train,12,0,0,1,0.9999843835830688,1,rectangular_notch,rectangular_notch,1.0,2844.108154296875,2847.48046875,1613.6363525390625,1614.4371337890625,650.0,650.137939453125,180.0,180.10923767089844,70.0,70.04460144042969,0.0,-0.1018116474151611,3.4660866260528564,0.1759549975395202,0.0446014404296875,0.101806640625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,15,15,6,6,True,True,True,0.14913123914930557,0.02642578125,0.15145444333158478,0.0186414048936632,0.0033032226562499933,0.010972313774956596,1.0,174,174,0,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
train,13,0,0,1,0.9999951124191284,1,rectangular_notch,rectangular_notch,1.0,953.65576171875,957.4495849609376,886.3636474609375,886.9761962890625,650.0,650.394775390625,180.0,180.0422821044922,75.0,75.03829956054688,0.0,-0.0308231487870216,3.842956066131592,0.3970332443714142,0.038299560546875,0.03082275390625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,5,5,3,3,True,True,True,0.16777129448785225,0.020214111328125,0.1689846666148011,0.020971411810981527,0.0025267639160156397,0.011749087863498583,1.0,174,174,0,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
train,14,0,0,1,0.9999747276306152,1,rectangular_notch,rectangular_notch,1.0,2156.6708984375,2159.3515625,2098.48486328125,2098.87451171875,650.0,650.2174072265625,180.0,180.04344177246094,80.0,80.04253387451172,0.0,0.0351199768483638,2.708834648132324,0.2217049598693847,0.0425338745117187,0.035125732421875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,11,11,8,8,True,True,True,0.118544921875,0.0128583984375,0.11924024871127767,0.01481811523437504,0.0016072998046874898,0.008212707519531265,1.0,168,168,0,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
train,15,0,0,1,0.999992847442627,1,rectangular_notch,rectangular_notch,1.0,3494.974853515625,3498.924072265625,940.0,940.529052734375,625.0,625.1992797851562,130.0,130.0252685546875,85.0,85.04093170166016,0.0,-0.0198752097785472,3.984498262405396,0.2008754163980484,0.0409317016601562,0.0198822021484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,19,19,3,3,True,True,True,0.17464322916666666,0.017458740234375,0.17551371770984808,0.021830403645833357,0.0021823425292968324,0.012006373087565095,1.0,140,140,0,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,16,0,0,1,0.9999961853027344,1,rectangular_notch,rectangular_notch,1.0,1505.025146484375,1508.58740234375,1070.0,1070.9569091796875,520.0,520.2403564453125,145.0,145.11569213867188,70.0,70.04205322265625,0.0,-0.0120098199695348,3.688541889190674,0.2667506039142608,0.04205322265625,0.0120086669921875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,8,8,4,4,True,True,True,0.15753087022569445,0.0315780029296875,0.1606646984968756,0.019691358778211793,0.003947250366210936,0.011819304572211364,1.0,115,115,0,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,17,0,0,1,0.999963402748108,1,rectangular_notch,rectangular_notch,1.0,2771.356689453125,2774.915771484375,1200.0,1200.8797607421875,555.0,555.0778198242188,160.0,160.0895538330078,75.0,75.03888702392578,0.0,-0.0565772280097007,3.666203022003174,0.1186415329575538,0.0388870239257812,0.05657958984375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,15,15,4,4,True,True,True,0.15739051649305555,0.0290321044921875,0.1600457365042758,0.019673814561631947,0.0036290130615234673,0.011651413811577707,1.0,144,144,0,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,18,0,0,1,0.9999943971633912,1,rectangular_notch,rectangular_notch,1.0,781.4070434570312,785.5322265625,1330.0,1330.966552734375,590.0,590.129638671875,130.0,130.07960510253906,80.0,80.03469848632812,0.0,-0.0444619692862033,4.236904621124268,0.1521287560462951,0.034698486328125,0.044464111328125,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,4,4,5,5,True,True,True,0.18242476399739582,0.031896240234375,0.18519223704193036,0.022803095499674464,0.003987030029296875,0.013395062764485668,1.0,130,130,0,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,19,0,0,1,0.9999815225601196,1,rectangular_notch,rectangular_notch,1.0,2047.7386474609373,2049.53466796875,1460.0,1461.133056640625,625.0,625.2060546875,145.0,145.04421997070312,85.0,85.0353012084961,0.0,-0.0861963406205177,2.1235599517822266,0.2107461541891098,0.0353012084960937,0.0861968994140625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,11,11,6,6,True,True,True,0.07942401801216284,0.037390869140625,0.08778525919701843,0.009928002251520351,0.004673858642578077,0.007300930447049214,1.0,140,140,0,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,20,0,0,1,0.9999819993972778,1,rectangular_notch,rectangular_notch,1.0,3314.0703125,3318.5361328125,1590.0,1590.22509765625,520.0,520.1156616210938,160.0,160.0691375732422,70.0,70.04174041748047,0.0,0.0081313401460647,4.471489429473877,0.1347501873970031,0.0417404174804687,0.0081329345703125,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,18,18,6,6,True,True,True,0.1974884982638889,0.00742822265625,0.19762814940781306,0.024686062282986115,0.0009285278320312479,0.012807295057508682,1.0,138,138,0,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,21,0,0,1,0.999988317489624,1,rectangular_notch,rectangular_notch,1.0,1324.12060546875,1327.92578125,810.0,810.2382202148438,555.0,555.3104248046875,130.0,130.08982849121094,75.0,75.04462432861328,0.0,-0.041459672152996,3.812625408172608,0.3231604993343353,0.0446243286132812,0.0414581298828125,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,7,7,3,3,True,True,True,0.16827332899305555,0.00786126708984375,0.1684568572978345,0.021034166124131948,0.0009826583862304894,0.011008412255181219,0.96,100,96,4,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,22,0,0,1,0.9999748468399048,1,rectangular_notch,rectangular_notch,1.0,3056.0,3059.8505859375,1778.0,1778.3916015625,450.0,450.24310302734375,120.0,120.09574127197266,80.0,80.0413589477539,0.0,-0.0516319572925567,3.870447397232056,0.2612766325473785,0.0413589477539062,0.0516357421875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,16,16,7,7,True,True,True,0.17028146701388888,0.012922851562499999,0.1707711278316933,0.021285183376736128,0.0016153564453125213,0.011450269911024324,1.0,80,80,0,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
train,23,0,0,1,0.999990701675415,1,rectangular_notch,rectangular_notch,1.0,3229.0,3232.92626953125,1927.0,1927.2491455078125,480.0,480.4114990234375,130.0,130.040283203125,85.0,85.03886413574219,0.0,0.0170118659734725,3.934166431427002,0.413466066122055,0.0388641357421875,0.0170135498046875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,17,17,7,7,True,True,True,0.1736283637152778,0.0082218017578125,0.17382291767942903,0.021703545464409724,0.0010277252197265496,0.011365635342068137,1.0,84,84,0,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
train,24,0,0,1,0.999994158744812,1,rectangular_notch,rectangular_notch,1.0,1402.0,1405.5361328125,2076.0,2076.90869140625,420.0,420.2747192382813,110.0,110.0554428100586,70.0,70.03936004638672,0.0,-0.0536790937185287,3.651021003723145,0.2802580296993255,0.0393600463867187,0.053680419921875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,7,7,8,8,True,True,True,0.15637565104166667,0.02998681640625,0.1592248516937204,0.019546956380208313,0.0037483520507812507,0.011647654215494782,1.0,76,76,0,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
train,25,0,0,1,0.9999938011169434,1,rectangular_notch,rectangular_notch,1.0,1575.0,1578.684326171875,1025.0,1026.1954345703125,450.0,450.19927978515625,120.0,120.08484649658205,75.0,75.04479217529297,0.0,-0.0305591188371181,3.8734123706817623,0.2165903002023697,0.0447921752929687,0.0305633544921875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,8,8,4,4,True,True,True,0.16292909071180556,0.0394493408203125,0.1676369263955079,0.020366136338975688,0.004931167602539033,0.01264865197075736,1.0,80,80,0,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
train,26,0,0,1,0.9999773502349854,1,rectangular_notch,rectangular_notch,1.0,1748.0,1750.5255126953125,1174.0,1174.7021484375,480.0,480.3191528320313,130.0,130.00372314453125,80.0,80.04059600830078,0.0,0.0490416102111339,2.621302604675293,0.3191745281219482,0.0405960083007812,0.049041748046875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,9,9,4,4,True,True,True,0.11168378363715278,0.0231708984375,0.1140620798596593,0.013960472954644115,0.002896362304687483,0.0084284176296658,0.9545454545454546,88,84,4,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
train,27,0,0,1,0.9999974966049194,1,rectangular_notch,rectangular_notch,1.0,2100.0,2103.890625,2342.42431640625,2343.281982421875,810.0,810.2900390625,180.0,180.0601043701172,85.0,85.04490661621094,0.0,-0.0399796552956104,3.984037399291992,0.2962012588977813,0.0449066162109375,0.03997802734375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,11,11,9,9,True,True,True,0.17205208333333333,0.028302978515624997,0.17436449745345584,0.021506510416666666,0.0035378723144531277,0.012522191365559897,0.9722222222222222,210,216,-6,rare_y_bin_wrong,rectangular_notch,0.0,rectangular_notch
train,28,0,0,1,0.9999767541885376,1,rectangular_notch,rectangular_notch,1.0,2330.0,2331.927734375,1624.242431640625,1624.930419921875,720.0,720.3447875976562,200.0,200.0194854736328,70.0,70.03526306152344,0.0,-0.1236283406615257,2.046823740005493,0.3453377485275268,0.0352630615234375,0.123626708984375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,12,12,6,6,True,True,True,0.08524869791666667,0.02270361328125,0.08822014822313347,0.010656087239583334,0.0028379516601562405,0.006747019449869787,0.96875,192,186,6,rare_y_bin_wrong,rectangular_notch,0.0,rectangular_notch
train,29,0,0,1,0.9999947547912598,1,rectangular_notch,rectangular_notch,1.0,2560.0,2563.3603515625,887.8787841796875,888.0391235351562,750.0,750.258544921875,220.0,220.0867462158203,75.0,75.03984832763672,0.0,0.0357852801680564,3.3641748428344727,0.2727093398571014,0.0398483276367187,0.0357818603515625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,14,14,3,3,True,True,True,0.14860221354166667,0.00529119873046875,0.14869638413051076,0.01857527669270831,0.0006613998413085853,0.009618338267008447,1.0,231,231,0,rare_y_bin_wrong,rectangular_notch,0.0,rectangular_notch
val,0,0,0,1,0.9999741315841676,1,rectangular_notch,rectangular_notch,1.0,2874.924560546875,2968.4658203125,1310.0,1538.8328857421875,840.0,555.3224487304688,220.0,150.72879028320312,80.0,76.21212005615234,0.0,-1.5906237363815308,247.21337890625,292.9843139648437,3.787879943847656,1.5906219482421875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,15,16,5,6,False,False,False,4.136602376302084,7.5514852294921875,8.61025019327933,0.4829247029622413,0.05606434631347591,0.2694945246378586,0.0,123,259,-136,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
val,1,0,0,1,0.9999985694885254,1,rectangular_notch,rectangular_notch,1.0,875.9296264648438,663.618896484375,1405.0,976.3572387695312,880.0,695.9862060546875,240.0,185.2310791015625,85.0,74.2177734375,0.0,0.0035901179071515,478.3413696289063,191.99143981933597,10.7822265625,0.0035858154296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,4,3,5,4,False,False,False,9.388852281358506,14.145211120605468,16.977560036933205,0.17360653516981292,0.7681513900756833,0.47087896262274814,0.0,186,312,-126,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
val,2,0,0,1,0.9999618530273438,1,rectangular_notch,rectangular_notch,1.0,2151.306640625,2088.63720703125,1500.0,2266.973388671875,760.0,669.738525390625,260.0,165.0435028076172,70.0,82.97029113769531,0.0,-0.4074939787387848,769.5294799804688,131.01095581054688,12.970291137695312,0.407501220703125,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,11,11,6,9,True,False,False,2.7713816189236113,25.310121826171873,25.46139868375988,0.34642270236545136,0.16376522827148443,0.2550939653184679,0.0,150,264,-114,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
val,3,0,0,1,0.999993085861206,1,rectangular_notch,rectangular_notch,1.0,3359.68603515625,3492.455322265625,1856.060546875,1614.00390625,650.0,593.979736328125,180.0,177.80418395996094,75.0,76.3121337890625,0.0,0.1626624464988708,276.0780639648437,56.06328201293945,1.3121337890625,0.16265869140625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,repaired_v3_train_param_only_reference,18,19,7,6,False,False,False,5.871352918836806,7.9878691406249995,9.913568404226735,0.266080885145401,0.0015163574218752807,0.13379862128363815,0.0,156,168,-12,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
